@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.75294,0.90845,n
0.31426,0.47705,n
0.62728,0.47427,n
0.27079,0.69412,n
0.44063,0.01162,p
0.79733,0.89134,n
0.69548,0.99217,n
0.72304,0.62793,p
0.14137,0.78698,n
0.78993,0.94201,p
0.54836,0.38561,n
0.15790,0.72392,n
0.69573,0.72963,n
0.07961,0.53737,n
0.46296,0.47354,n
0.49645,0.46987,p
0.40924,0.25520,p
0.98812,0.62898,p
0.23807,0.23910,n
0.64274,0.50249,p
0.67975,0.36895,n
0.36779,0.68786,p
0.33316,0.83971,n
0.84310,0.31635,p
0.92635,0.19264,p
0.97369,0.63619,p
0.31827,0.67990,n
0.09557,0.40264,p
0.12156,0.02718,p
0.18520,0.41865,p
0.43937,0.16953,p
0.20598,0.90044,n
0.35824,0.06555,p
0.06343,0.24238,n
0.15004,0.07140,n
0.34955,0.88229,n
0.39508,0.47077,n
0.07725,0.34884,n
0.90845,0.39467,p
0.98536,0.33968,p
0.57497,0.40679,p
0.21147,0.69738,n
0.84683,0.26526,p
0.71062,0.39743,p
0.24849,0.66864,n
0.47525,0.97111,n
0.99778,0.43524,n
0.21240,0.41016,n
0.88059,0.43776,p
0.97670,0.90601,n
0.35190,0.98969,n
0.73199,0.31387,p
0.08234,0.48058,n
0.64273,0.56821,p
0.22760,0.60041,n
0.32393,0.81157,n
0.49918,0.02944,p
0.57864,0.98425,p
0.68809,0.56518,p
0.91676,0.46383,p
0.37865,0.58762,n
0.49920,0.78311,n
0.95344,0.11274,p
0.82742,0.34592,p
0.61532,0.25416,p
0.63281,0.85438,n
0.47328,0.47945,n
0.35225,0.09958,n
0.35020,0.55615,n
0.84443,0.55179,p
0.96747,0.13009,p
0.28701,0.08929,p
0.29082,0.13321,n
0.11866,0.07724,p
0.71252,0.26079,p
0.26599,0.53028,n
0.59993,0.76507,p
0.18198,0.49636,p
0.68410,0.20707,p
0.04166,0.88196,n
0.51717,0.55211,n
0.12335,0.12032,p
0.96592,0.62083,n
0.37246,0.47987,n
0.44404,0.49372,n
0.90435,0.14585,n
0.53965,0.41796,p
0.60489,0.04274,p
0.64944,0.29321,p
0.46134,0.68144,p
0.94623,0.38106,p
0.82810,0.14029,p
0.62294,0.87468,n
0.92171,0.25610,p
0.03824,0.95364,n
0.95149,0.65086,p
0.19659,0.94400,n
0.50883,0.52393,n
0.98636,0.59362,p
0.03667,0.63295,n
0.72113,0.48816,p
0.84574,0.53236,p
0.28415,0.45740,n
0.14016,0.63786,n
0.06049,0.14509,n
0.83129,0.31088,p
0.78097,0.62427,p
0.92649,0.59242,p
0.65889,0.69878,n
0.70363,0.45767,p
0.20779,0.67746,n
0.08707,0.46405,n
0.39691,0.28033,n
0.53515,0.39231,p
0.45217,0.45484,n
0.53472,0.52278,n
0.56735,0.41897,p
0.01693,0.47707,n
0.48625,0.33910,n
0.52739,0.56435,n
0.99648,0.38228,p
0.97767,0.17534,p
0.63299,0.91867,n
0.16723,0.14084,p
0.87513,0.32050,p
0.23204,0.69834,n
0.39440,0.60750,n
0.01315,0.84054,n
0.91058,0.98759,n
0.98166,0.79507,p
0.57476,0.15015,p
0.46350,0.52114,n
0.44775,0.53533,n
0.73789,0.19723,p
0.32686,0.23439,p
0.48593,0.14701,p
0.98853,0.27228,p
0.66161,0.13005,p
0.48222,0.70296,n
0.61813,0.24766,p
0.88374,0.65954,p
0.08134,0.40701,n
0.54802,0.90988,n
0.74888,0.06886,p
0.31278,0.64422,n
0.04726,0.17611,n
0.46878,0.53337,n
0.91855,0.63913,p
0.87323,0.66096,p
0.29999,0.96564,n
0.01869,0.04921,n
0.72045,0.92531,n
0.65682,0.11751,p
0.41697,0.02976,p
0.34312,0.79777,p
0.69749,0.51187,p
0.44491,0.32862,p
0.49654,0.77249,n
0.50247,0.03900,n
0.54850,0.77165,n
0.08020,0.38896,p
0.27535,0.76696,n
0.26533,0.20611,p
0.86072,0.36344,n
0.82352,0.69112,p
0.98004,0.41379,p
0.43681,0.03882,p
0.05544,0.88231,n
0.15903,0.37218,n
0.23280,0.45286,n
0.71901,0.29128,p
0.54505,0.64695,n
0.06011,0.90445,n
0.53357,0.50176,p
0.96251,0.30280,p
0.06731,0.47096,p
0.69243,0.89450,n
0.21570,0.11705,p
0.89680,0.28733,n
0.99249,0.07075,p
0.26166,0.78244,n
0.87672,0.95132,n
0.32021,0.10854,p
0.79200,0.85225,n
0.41836,0.80510,n
0.33364,0.63092,n
0.15717,0.77579,n
0.92112,0.73800,p
0.24871,0.46308,n
0.52194,0.33037,p
0.54471,0.68205,n
0.41886,0.15773,p
0.13679,0.98997,n
0.58375,0.53027,p
0.05220,0.95376,n
0.41143,0.18316,p
0.16021,0.66151,n
0.72203,0.79525,p
0.98819,0.35063,p
0.88271,0.11788,p
0.34694,0.84901,n
0.32503,0.25998,p
0.36777,0.48225,n
0.19675,0.91200,n
0.62497,0.43658,p
0.74197,0.29364,p
0.28271,0.42117,n
0.36498,0.33302,n
0.95424,0.35448,p
0.54045,0.34130,p
0.88311,0.32679,p
0.63149,0.56582,p
0.60373,0.75373,n
0.64787,0.29339,p
0.53787,0.82822,p
0.91812,0.12766,n
0.76951,0.24558,p
0.62670,0.60712,n
0.22316,0.04536,p
0.37193,0.61990,n
0.29736,0.61763,n
0.70196,0.54745,p
0.95557,0.22627,n
0.71160,0.43247,p
0.18362,0.62122,n
0.61738,0.15295,p
0.63198,0.33466,p
0.20847,0.79528,n
0.86644,0.38886,p
0.03053,0.97326,n
0.27302,0.31792,n
0.96565,0.49664,n
0.55234,0.50777,p
0.33764,0.58399,n
0.97848,0.36010,p
0.27883,0.84603,n
0.35595,0.01168,n
0.71210,0.36473,p
0.12785,0.29952,n
0.71139,0.57931,p
0.49018,0.12444,p
0.56297,0.84546,n
0.92101,0.17112,p
0.15527,0.37074,n
0.58256,0.21960,p
0.44751,0.62149,n
0.99407,0.10060,p
0.07700,0.61925,n
0.57612,0.27023,p
0.78731,0.75712,n
0.13812,0.20339,n
0.76762,0.04408,n
0.38270,0.57067,n
0.79557,0.12907,p
0.70246,0.60219,p
0.64407,0.47042,p
0.57577,0.54493,p
0.99548,0.94724,n
0.22964,0.02893,p
0.58908,0.53098,p
0.61761,0.81911,n
0.78451,0.74865,p
0.84479,0.41327,p
0.18280,0.95815,n
0.83811,0.16954,p
0.98051,0.42712,p
0.42849,0.73856,n
0.87813,0.64891,p
0.15619,0.94832,n
0.62897,0.67926,n
0.00743,0.72936,p
0.37266,0.15613,p
0.73396,0.83479,p
0.13337,0.95321,n
0.84070,0.14610,p
0.45893,0.24901,p
0.82122,0.19497,p
0.55355,0.11549,p
0.38863,0.58265,p
0.75321,0.93585,n
0.51791,0.40805,p
0.59918,0.50585,p
0.99622,0.99151,n
0.26149,0.00516,n
0.74859,0.07919,n
0.49636,0.15571,p
0.49558,0.50998,n
0.65569,0.50291,n
0.90930,0.15465,p
0.55633,0.79241,n
0.60586,0.48578,p
0.91443,0.10453,p
0.99792,0.20468,p
0.14676,0.47204,n
0.51565,0.32227,p
0.74254,0.42005,p
0.58828,0.68155,n
0.08121,0.59792,p
0.23678,0.22361,p
0.04439,0.74529,n
0.16912,0.28485,n
0.52494,0.39434,p
0.66626,0.41354,p
0.68930,0.85124,n
0.54600,0.51472,p
0.42869,0.34080,n
0.77131,0.75024,n
0.44780,0.24505,p
0.31263,0.58955,n
0.05100,0.55339,n
0.01191,0.90514,n
0.70846,0.05025,p
0.68653,0.34628,p
0.44802,0.08800,p
0.31103,0.33674,n
0.99659,0.62742,p
0.82696,0.01539,p
0.09159,0.90989,n
0.31291,0.29336,p
0.42971,0.92916,n
0.79647,0.60517,n
0.54485,0.31375,p
0.41283,0.12967,p
0.04644,0.13339,n
0.02670,0.06569,n
0.19675,0.39665,p
0.05677,0.67578,n
0.63102,0.30525,p
0.83139,0.98855,n
0.68860,0.67462,n
0.23420,0.71814,n
0.22241,0.00686,p
0.67942,0.65745,n
0.95570,0.87868,n
0.54202,0.84314,n
0.63623,0.01953,p
0.42440,0.59353,p
0.97402,0.37185,p
0.31314,0.51474,n
0.41400,0.83257,n
0.37410,0.58416,n
0.50184,0.92733,n
0.19631,0.89147,n
0.87627,0.13308,p
0.87569,0.70599,p
0.80531,0.47562,p
0.70731,0.55701,p
0.79818,0.49117,p
0.42312,0.92843,n
0.58402,0.58175,n
0.28887,0.29985,p
0.50757,0.12644,p
0.14102,0.93616,p
0.93451,0.09036,p
0.79002,0.60065,p
0.81538,0.47907,n
0.04880,0.40803,n
0.12607,0.80312,n
0.93311,0.08722,n
0.97769,0.63875,p
0.60489,0.40675,p
0.55806,0.72982,p
0.97369,0.85971,n
0.94821,0.72260,p
0.20359,0.89249,n
0.42530,0.00210,p
0.08506,0.37240,n
0.69296,0.30611,p
0.00060,0.96664,n
0.07851,0.58120,n
0.25989,0.69213,n
0.74725,0.97430,n
0.86203,0.89101,n
0.82934,0.65041,p
0.44059,0.22114,p
0.27966,0.71654,n
0.34102,0.31784,p
0.28970,0.99361,n
0.31244,0.66952,n
0.09940,0.05745,n
0.56003,0.91141,n
0.23182,0.57728,n
0.74481,0.53345,p
0.80101,0.70382,p
0.55431,0.06608,p
0.76404,0.45794,p
0.99004,0.96024,p
0.09826,0.98501,n
0.15820,0.31980,n
0.20950,0.15273,p
0.34184,0.72502,n
0.90835,0.47805,p
0.45692,0.19644,p
0.32505,0.67979,n
0.91652,0.19730,p
0.53524,0.72039,p
0.56378,0.13609,p
0.77737,0.64199,p
0.22115,0.21197,p
0.64368,0.61548,n
0.93745,0.85063,n
0.15986,0.41532,n
0.08944,0.12007,n
0.06879,0.38077,n
0.85642,0.50494,p
0.22402,0.71243,n
0.88413,0.08520,p
0.51857,0.31805,p
0.76491,0.12788,p
0.80395,0.44741,p
0.52185,0.98357,n
0.88723,0.31488,p
0.45792,0.79523,n
0.43546,0.00211,p
0.87162,0.50433,p
0.92787,0.84148,n
0.71560,0.99353,n
0.62929,0.35566,n
0.08636,0.23487,n
0.86223,0.59049,p
0.58960,0.31200,p
0.07997,0.55149,n
0.53681,0.19219,p
0.87361,0.79252,n
0.47115,0.19263,p
0.46953,0.16762,n
0.02082,0.95347,n
0.49490,0.61478,n
0.50595,0.32484,p
0.17471,0.13088,n
0.37532,0.99850,n
0.24791,0.82485,n
0.38488,0.76973,n
0.60582,0.28070,p
0.16233,0.18430,n
0.03334,0.44525,n
0.79177,0.05866,p
0.63311,0.01614,p
0.78350,0.21333,p
0.29313,0.37240,p
0.49006,0.09063,p
0.22223,0.59732,n
0.93235,0.72838,p
0.29658,0.77605,n
0.06400,0.20127,n
0.07987,0.44090,n
0.61420,0.37500,p
0.38622,0.92890,n
0.25766,0.74672,p
0.73661,0.19741,p
0.54849,0.32985,p
0.20734,0.43893,n
0.31711,0.40093,n
0.11007,0.96068,p
0.75793,0.29622,p
0.07779,0.65329,n
0.58238,0.33117,p
0.32803,0.54917,n
0.36164,0.84280,n
0.56072,0.47185,p
0.68347,0.79552,p
0.18143,0.22996,n
0.22032,0.90859,n
0.32101,0.75990,n
0.11816,0.62723,p
0.11039,0.39205,n
0.11204,0.52332,n
0.92852,0.02519,p
0.40461,0.48352,n
0.49754,0.97786,n
0.55267,0.21866,n
0.32539,0.36493,n
0.06371,0.30198,n
0.04846,0.60838,n
0.78977,0.89994,n
0.62647,0.33875,p
0.47184,0.66391,n
0.42738,0.29513,n
0.64463,0.21628,p
0.16773,0.03711,p
0.14828,0.63395,n
0.05154,0.59591,n
0.88152,0.15403,p
0.61761,0.70633,n
0.37153,0.94064,n
0.29433,0.59092,n
0.66850,0.55066,p
0.15221,0.11964,p
0.70813,0.21776,p
0.28808,0.06785,p
0.84352,0.39238,p
0.00243,0.82004,p
0.84658,0.10229,p
0.85816,0.39701,p
0.11152,0.64427,n
0.20955,0.04808,p
0.56102,0.22529,p
0.47976,0.98785,n
0.71553,0.68184,n
0.25763,0.40209,n
0.49710,0.29930,p
0.81539,0.51135,p
0.90593,0.90545,n
0.94042,0.14053,p
0.86172,0.18639,p
0.77462,0.10980,p
0.95122,0.56914,n
0.64866,0.57644,n
0.47786,0.38634,p
0.35097,0.72845,n
0.20350,0.76297,n
0.26384,0.66815,n
0.57127,0.76705,n
0.31048,0.59887,n
0.64916,0.82665,n
0.47978,0.34356,p
0.25615,0.08082,p
0.91926,0.70772,p
0.08844,0.89730,n
0.91041,0.14851,p
0.28094,0.12420,p
0.93800,0.72577,p
0.28523,0.01033,p
0.45698,0.23652,p
0.51847,0.73391,n
0.41112,0.10225,n
0.67171,0.29882,p
0.10269,0.61469,n
0.83343,0.63753,n
0.18318,0.10244,p
0.43227,0.56029,n
0.28322,0.43074,n
0.97971,0.35732,n
0.89300,0.58285,p
0.18270,0.11290,p
0.64530,0.79219,n
0.51090,0.24258,p
0.62488,0.96393,n
0.77143,0.73466,n
0.96776,0.07094,p
0.38519,0.11467,p
0.00194,0.84435,n
0.42983,0.39050,p
0.55657,0.02222,p
0.75636,0.90296,n
0.71388,0.64971,p
0.12641,0.37197,n
0.73002,0.89640,n
0.31206,0.94793,n
0.29270,0.92008,p
0.80411,0.25802,p
0.10670,0.52011,n
0.62963,0.78852,n
0.66543,0.05944,p
0.20976,0.38470,n
0.08028,0.74310,n
0.71939,0.08872,p
0.68774,0.46095,p
0.46468,0.29853,p
0.34807,0.24905,p
0.24225,0.18764,p
0.40411,0.26572,p
0.28194,0.59031,n
0.72011,0.17155,p
0.78837,0.98146,n
0.82852,0.03866,p
0.66498,0.19518,p
0.88154,0.52572,p
0.39758,0.08448,p
0.92599,0.65517,p
0.41413,0.44829,n
0.73379,0.87979,p
0.83956,0.35611,p
0.74289,0.71919,n
0.64733,0.66190,n
0.21070,0.04468,p
0.54649,0.67837,n
0.36784,0.65177,n
0.09382,0.50753,n
0.49571,0.06944,n
0.07168,0.52252,n
0.90140,0.63513,p
0.41045,0.63112,n
0.90359,0.22985,p
0.81936,0.23179,p
0.96595,0.06960,p
0.69688,0.86967,n
0.82347,0.25215,p
0.67861,0.61883,p
0.49938,0.78020,n
0.94743,0.58768,p
0.28888,0.83909,n
0.53101,0.66435,n
0.77453,0.92001,n
0.27772,0.20377,p
0.33044,0.51186,n
0.75249,0.84571,n
0.91348,0.43790,p
0.76814,0.07677,p
0.20860,0.71090,n
0.08915,0.41228,p
0.12443,0.54130,n
0.75389,0.31131,p
0.60946,0.40962,p
0.09503,0.44508,p
0.15682,0.88808,n
0.33800,0.42574,p
0.40205,0.20998,p
0.85203,0.63361,p
0.81074,0.42892,p
0.18964,0.80739,n
0.31070,0.24265,p
0.52642,0.41148,p
0.22325,0.19402,p
0.36563,0.57114,n
0.94804,0.11913,p
0.51197,0.35276,p
0.13612,0.02420,p
0.55866,0.39265,p
0.12472,0.80444,n
0.94126,0.70491,n
0.62691,0.31515,p
0.74050,0.83320,n
0.08308,0.08437,n
0.27026,0.61682,n
0.55679,0.60692,p
0.58139,0.66764,n
0.73428,0.63496,p
0.02117,0.52208,n
0.34895,0.88032,n
0.58051,0.14298,n
0.50828,0.55320,n
0.59773,0.62100,n
0.32559,0.71204,n
0.13117,0.39454,n
0.37283,0.73470,n
0.54249,0.01795,p
0.20473,0.06831,p
0.65506,0.51140,p
0.99341,0.13637,n
0.95960,0.36547,p
0.55070,0.45658,p
0.60003,0.80985,n
0.20563,0.65442,p
0.20757,0.37576,n
0.37521,0.44773,n
0.48629,0.56975,n
0.83069,0.62768,n
0.98776,0.36626,n
0.91598,0.05952,p
0.18587,0.42659,n
0.80920,0.26524,p
0.48331,0.59345,n
0.13979,0.64652,n
0.28565,0.53421,n
0.77490,0.23422,p
0.90456,0.95160,n
0.92406,0.26439,p
0.69379,0.23419,p
0.29458,0.31307,n
0.02364,0.10193,n
0.75775,0.39280,p
0.32970,0.37627,n
0.25435,0.67434,n
0.57547,0.29500,p
0.34324,0.23101,p
0.87733,0.43272,p
0.32031,0.42702,n
0.84039,0.75023,n
0.46109,0.25133,p
0.78636,0.77597,n
0.37635,0.34724,p
0.20272,0.26903,n
0.12635,0.00508,p
0.44095,0.10334,p
0.13005,0.70606,n
0.98711,0.20130,p
0.48627,0.52687,n
0.13556,0.62150,n
0.74921,0.26261,p
0.51221,0.32576,n
0.26985,0.24087,p
0.61465,0.57470,p
0.56880,0.23386,p
0.55386,0.87153,n
0.95590,0.04989,p
0.38736,0.86671,n
0.75372,0.72766,n
0.83889,0.56039,p
0.92568,0.18477,p
0.22570,0.23614,n
0.09543,0.49287,n
0.55220,0.08876,p
0.42924,0.22568,p
0.12604,0.59327,n
0.77539,0.55959,p
0.48618,0.95080,p
0.82755,0.38275,p
0.55501,0.51180,p
0.08966,0.94810,n
0.46813,0.82252,p
0.70641,0.85288,n
0.80497,0.70468,p
0.05545,0.56227,n
0.62517,0.86344,n
0.77458,0.47839,p
0.24240,0.35473,n
0.79302,0.15707,p
0.09614,0.87852,p
0.32802,0.80163,n
0.03691,0.40846,n
0.95265,0.21321,p
0.85605,0.06338,p
0.30748,0.77615,p
0.14516,0.41161,n
0.37133,0.44218,n
0.84877,0.00019,p
0.05487,0.47726,p
0.72084,0.41233,p
0.35553,0.68487,n
0.45310,0.24421,p
0.95901,0.18598,p
0.84230,0.14458,n
0.61116,0.75474,n
0.73779,0.48648,p
0.02882,0.73294,n
0.93252,0.16105,p
0.64789,0.00362,p
0.49906,0.68058,p
0.30427,0.00839,p
0.85833,0.58339,p
0.75517,0.45688,p
0.14758,0.36765,n
0.01793,0.36851,n
0.76945,0.68627,p
0.54013,0.44492,p
0.81790,0.68026,p
0.88667,0.07090,p
0.04145,0.50431,n
0.13168,0.92625,p
0.61816,0.09066,n
0.42485,0.90693,n
0.16278,0.71938,p
0.41278,0.42238,n
0.77043,0.58234,p
0.04438,0.15426,n
0.83469,0.38713,p
0.46277,0.43216,p
0.13663,0.32822,n
0.18363,0.16814,p
0.92373,0.19793,p
0.87098,0.51004,p
0.24248,0.92983,n
0.52131,0.30230,p
0.88534,0.34492,p
0.97447,0.87288,n
0.29329,0.04061,p
0.78607,0.96242,p
0.50801,0.66929,n
0.81451,0.24091,p
0.62779,0.67017,n
0.48022,0.27607,p
0.50022,0.81281,n
0.85380,0.75898,n
0.87825,0.84716,n
0.07958,0.73964,n
0.24640,0.05605,p
0.81173,0.58125,p
0.86669,0.71695,p
0.02463,0.79253,n
0.59987,0.56878,n
0.44267,0.24749,p
0.00898,0.96159,n
0.14503,0.04703,p
0.10009,0.91802,p
0.97152,0.93257,n
0.04155,0.66711,n
0.41546,0.34398,p
0.52309,0.22345,p
0.40614,0.55702,p
0.49214,0.28224,p
0.74821,0.86342,n
0.41680,0.76694,n
0.73995,0.56380,p
0.53491,0.53799,n
0.00824,0.43599,n
0.93682,0.44979,p
0.27802,0.50544,n
0.44943,0.23105,p
0.37886,0.74379,n
0.24328,0.89708,n
0.82751,0.55992,p
0.77055,0.82431,n
0.88141,0.07981,p
0.75320,0.86283,n
0.40606,0.33248,p
0.98472,0.63202,p
0.72913,0.35743,p
0.87258,0.66694,p
0.19624,0.13478,p
0.70871,0.63582,p
0.48468,0.43640,p
0.83489,0.56435,p
0.42640,0.35534,p
0.09642,0.03517,p
0.45490,0.97979,n
0.40201,0.01012,p
0.51455,0.62048,n
0.73127,0.92448,n
0.38196,0.56525,n
0.44513,0.07639,p
0.67692,0.34459,p
0.85370,0.21622,p
0.26877,0.55116,n
0.35390,0.00107,p
0.60148,0.34163,p
0.66465,0.30165,p
0.84532,0.60175,p
0.95126,0.61843,p
0.13424,0.30352,n
0.27094,0.84665,n
0.89755,0.42624,p
0.96451,0.77684,p
0.46437,0.99580,n
0.82898,0.68196,p
0.02453,0.62216,n
0.36270,0.59214,n
0.77605,0.38134,p
0.08596,0.55426,n
0.20574,0.71605,n
0.14999,0.49373,n
0.06795,0.37805,n
0.99442,0.46514,p
0.23537,0.04047,p
0.30852,0.72385,n
0.32361,0.21773,p
0.03505,0.84529,n
0.32863,0.25813,p
0.24558,0.52032,n
0.38775,0.74707,n
0.76197,0.94378,n
0.48919,0.94219,n
0.94892,0.31978,p
0.83529,0.15875,p
0.15517,0.61697,n
0.17679,0.38532,n
0.77037,0.75624,n
0.89539,0.19002,p
0.51932,0.18364,p
0.17586,0.63246,n
0.19259,0.86416,n
0.18737,0.77089,n
0.41544,0.80211,n
0.86445,0.25559,p
0.51021,0.44076,p
0.14528,0.22351,n
0.72551,0.78068,n
0.94174,0.21337,p
0.25291,0.43360,n
0.21459,0.25897,p
0.28033,0.00740,p
0.75166,0.39892,p
0.99856,0.10213,p
0.71662,0.86019,n
0.66708,0.28766,p
0.66461,0.76349,n
0.52675,0.43785,n
0.61219,0.53681,p
0.74876,0.50495,p
0.71829,0.57470,n
0.40800,0.69693,n
0.77766,0.02429,p
0.34400,0.44242,n
0.65661,0.65354,n
0.04832,0.13751,n
0.40187,0.70439,n
0.51161,0.16565,p
0.28980,0.83503,n
0.65357,0.15180,n
0.73364,0.06132,p
0.60960,0.29043,p
0.19772,0.26569,n
0.69864,0.52212,p
0.28721,0.22376,p
0.45575,0.21247,p
0.18086,0.78052,n
0.14683,0.53636,n
0.57212,0.17502,p
0.64109,0.84030,n
0.79686,0.21174,n
0.07978,0.44279,n
0.27047,0.05760,p
0.02309,0.85642,n
0.46077,0.72627,n
0.10843,0.25880,n
0.34161,0.12408,p
0.40553,0.12082,p
0.91029,0.39317,p
0.97252,0.56531,p
0.05387,0.25348,n
0.37025,0.62917,n
0.65814,0.39138,p
0.74404,0.99947,n
0.31852,0.73954,n
0.15049,0.86360,n
0.77430,0.47483,p
0.44061,0.42472,n
0.77711,0.91806,n
0.03959,0.97991,n
0.41375,0.28318,n
0.40114,0.05098,p
0.72059,0.35403,n
0.38881,0.55262,n
0.42286,0.67716,n
0.64672,0.89962,p
0.56210,0.47286,p
0.03439,0.53044,p
0.87062,0.79813,n
0.36547,0.99130,n
0.88240,0.69165,n
0.06505,0.96952,p
0.71084,0.15628,p
0.61386,0.10951,p
0.95216,0.90052,n
0.61980,0.94889,n
0.78136,0.94309,n
0.12346,0.48367,n
0.07058,0.38626,n
0.65628,0.76820,n
0.44123,0.25741,p
0.40492,0.04273,p
0.63642,0.40625,p
0.69875,0.26936,p
0.04541,0.10492,n
0.49375,0.04132,p
0.93351,0.30353,p
0.00507,0.60973,n
0.50971,0.46482,p
0.01900,0.26439,n
0.78889,0.47250,p
0.91053,0.96869,p
0.88348,0.54070,p
0.13611,0.59119,n
0.29560,0.11610,p
0.53368,0.46383,p
0.12331,0.19367,n
0.34448,0.44614,n
0.70360,0.90961,n
0.77754,0.54788,p
0.74768,0.54042,p
0.90028,0.32815,p
0.72125,0.95738,n
0.79888,0.47337,n
0.89253,0.76541,n
0.89536,0.54023,p
0.39049,0.55157,p
0.97030,0.25845,p
0.33173,0.39912,n
0.60897,0.16169,p
0.27959,0.86042,n
0.66606,0.11465,p
0.59196,0.87266,n
0.63455,0.22119,p
0.86480,0.87460,n
0.41470,0.40651,n
0.45730,0.65304,n
0.76420,0.80369,n
0.05375,0.65438,p
0.42596,0.93440,n
0.04441,0.61595,n
0.26344,0.61447,n
0.12664,0.84349,p
0.68820,0.16202,n
0.88040,0.11437,p
0.45285,0.10508,p
0.33788,0.17617,p
0.27023,0.39154,n
0.61344,0.96455,n
0.50974,0.12345,p
0.06227,0.32958,n
0.76244,0.59263,p
0.00897,0.91547,n
0.74565,0.48322,p
0.41041,0.39586,n
0.46260,0.90243,n
0.66298,0.23252,p
0.33577,0.87385,n
0.42191,0.89050,n
0.67537,0.33286,p
0.12349,0.96414,p
0.66656,0.42925,p
0.83268,0.49184,n
0.06435,0.75619,n
0.19859,0.99401,n
0.85738,0.00171,p
0.04909,0.42261,n
0.46973,0.04674,p
0.14477,0.01429,p
0.62350,0.18191,p
0.62399,0.35280,p
0.70319,0.07307,p
0.42392,0.72908,n
0.43340,0.70892,n
0.71579,0.26676,n
0.86691,0.06967,p
0.29930,0.12982,p
0.55678,0.27043,p
0.36055,0.95054,n
0.39562,0.37766,p
0.27861,0.21811,p
0.19815,0.46909,n
0.49433,0.76111,n
0.45398,0.17786,p
0.15008,0.62442,n
0.20886,0.27926,n
0.31060,0.06687,n
0.04142,0.59748,n
0.00177,0.88191,n
0.21710,0.98622,n
0.21520,0.44536,p
0.13868,0.95088,p
0.77437,0.45299,n
0.49559,0.75859,n
0.04400,0.41610,n
0.02647,0.51857,n
0.18411,0.28926,n
0.51956,0.01940,p
0.93947,0.58635,p
0.35020,0.32511,p
0.27601,0.46580,n
0.87108,0.56294,p
0.60647,0.72569,n
0.97912,0.47129,p
0.42997,0.60457,n
0.43632,0.54746,n
0.22524,0.34872,n
0.12986,0.21954,n
0.59684,0.96656,n
0.98239,0.13285,p
0.59050,0.51891,p
0.25628,0.52291,p
0.49705,0.94821,n
0.02742,0.84371,p
0.90078,0.33045,p
0.85340,0.32217,p
0.42194,0.50491,n
0.10662,0.85138,n
0.45497,0.69695,n
0.90915,0.51287,p
0.98736,0.94503,n
0.73433,0.73103,n
0.34331,0.65937,n
0.86213,0.05445,p
0.02911,0.23105,n
0.08536,0.45668,p
0.39447,0.46109,n
0.95122,0.90140,n
0.08269,0.62499,n
0.77283,0.76023,n
0.41097,0.52607,n
0.48041,0.01564,p
0.66821,0.68121,p
0.08658,0.26243,n
0.76084,0.67579,p
0.55851,0.67455,p
0.52318,0.28495,p
0.45820,0.66429,n
0.71331,0.30129,p
0.29610,0.10624,p
0.94019,0.05200,p
0.17511,0.78174,n
0.17728,0.41079,n
0.43900,0.55158,n
0.90729,0.32842,p
0.46829,0.09857,p
0.07921,0.16744,n
0.49176,0.30311,p
0.90130,0.50816,p
0.87158,0.71653,p
0.28830,0.59862,n
0.66485,0.08349,p
0.75609,0.05487,p
0.61295,0.49130,p
0.08708,0.66038,n
0.46904,0.86632,n
0.37115,0.22181,p
0.53730,0.19041,n
0.49856,0.47859,n
0.63174,0.24713,p
0.63561,0.71311,p
0.94772,0.27619,p
0.32575,0.36893,n
0.83222,0.57292,p
0.94245,0.29636,p
0.39055,0.92532,p
0.10952,0.52329,n
0.41432,0.61015,n
0.92917,0.98410,n
0.34432,0.93692,n
0.59846,0.10449,n
0.34160,0.08615,p
0.73585,0.07368,p
0.07687,0.39005,n
0.78314,0.35391,p
0.00898,0.50496,p
0.72014,0.44213,p
0.97693,0.54416,p
0.39928,0.53442,n
0.34827,0.66148,n
0.08225,0.83708,n
0.94242,0.30018,p
0.59848,0.02808,p
0.91080,0.96147,n
0.72714,0.64293,p
0.39757,0.14507,p
0.04282,0.20165,n
0.04275,0.33207,n
0.40645,0.31539,p
0.64612,0.64726,n
0.15509,0.18270,n
0.92742,0.09846,p
0.89928,0.76806,p
0.54051,0.34466,p
0.45472,0.64520,n
0.71308,0.10448,p
0.33626,0.48061,n
0.90215,0.48347,p
0.36829,0.10572,p
0.78278,0.72771,p
0.12731,0.03887,p
0.21776,0.61171,n
0.38033,0.70549,n
0.31550,0.78252,n
0.17934,0.90268,n
0.11918,0.42973,n
0.22967,0.19933,p
0.31946,0.06946,p
0.46155,0.91727,n
0.27642,0.60913,n
0.79415,0.83080,n
0.04174,0.32629,n
0.94570,0.37502,p
0.62421,0.09506,p
0.60612,0.07307,p
0.18405,0.26469,n
0.91150,0.90135,n
0.43562,0.55182,n
0.69149,0.15145,p
0.49279,0.52502,n
0.90637,0.72403,p
0.13391,0.60183,n
0.07763,0.15835,p
0.13707,0.61643,n
0.04595,0.57030,n
0.29061,0.38128,n
0.09437,0.54872,n
0.51367,0.03408,p
0.40486,0.79554,n
0.74949,0.89037,n
0.05776,0.16138,n
0.62904,0.45147,p
0.58559,0.12506,p
0.40069,0.63864,n
