@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.66405,0.66132,n
0.82289,0.46167,p
0.79390,0.28369,p
0.76772,0.00175,p
0.11242,0.19526,p
0.81123,0.99724,n
0.78839,0.03195,p
0.67783,0.22056,p
0.08877,0.13023,n
0.00506,0.83961,p
0.24825,0.59955,n
0.23497,0.10920,p
0.42930,0.30367,p
0.57834,0.31741,n
0.39470,0.40439,n
0.31942,0.04370,p
0.00821,0.02156,n
0.43358,0.16368,p
0.47320,0.73850,n
0.00989,0.22080,p
0.59397,0.52394,p
0.95350,0.88435,n
0.09878,0.66955,n
0.93300,0.35676,p
0.34923,0.25944,p
0.76297,0.75257,n
0.85597,0.89781,n
0.26721,0.35534,n
0.89025,0.46712,p
0.65278,0.93016,n
0.53321,0.06529,p
0.36140,0.23136,p
0.81178,0.17736,p
0.42605,0.03870,p
0.70723,0.42722,p
0.31166,0.66077,n
0.74677,0.22268,p
0.76189,0.28950,p
0.20317,0.47063,n
0.08795,0.46609,n
0.77221,0.88230,n
0.91396,0.38718,p
0.72698,0.14451,p
0.10540,0.47941,n
0.16060,0.13740,p
0.87048,0.88298,n
0.67162,0.95001,n
0.63420,0.46595,p
0.74420,0.60259,p
0.32822,0.14271,p
0.61464,0.25032,p
0.72942,0.91924,n
0.13609,0.01443,p
0.65712,0.71542,n
0.51973,0.41996,p
0.33727,0.88739,n
0.16535,0.35174,n
0.65114,0.99563,n
0.77640,0.58825,p
0.19812,0.88746,n
0.06508,0.68430,n
0.58678,0.03953,n
0.99513,0.37814,p
0.82231,0.84413,n
0.06245,0.56685,n
0.52467,0.33354,p
0.38997,0.94643,n
0.90686,0.78334,p
0.63914,0.06455,p
0.13482,0.13068,p
0.30451,0.56838,n
0.86608,0.17047,p
0.58222,0.74619,n
0.28148,0.57339,n
0.27107,0.96972,n
0.02013,0.30231,n
0.79164,0.02766,p
0.56216,0.35512,n
0.02462,0.45295,p
0.35446,0.93164,n
0.14014,0.96318,n
0.64458,0.86190,n
0.06301,0.84717,n
0.46885,0.95655,n
0.59118,0.59168,n
0.94316,0.39448,n
0.76442,0.40100,p
0.78836,0.60814,p
0.41913,0.74134,n
0.38401,0.00838,p
0.50980,0.06844,p
0.57773,0.99763,n
0.57616,0.58157,n
0.07955,0.05991,p
0.16162,0.95466,n
0.57017,0.33280,p
0.09302,0.08240,p
0.35430,0.22914,p
0.26700,0.38373,n
0.95070,0.94226,n
0.32598,0.52167,n
0.68261,0.54712,p
0.85393,0.44040,p
0.19713,0.49649,n
0.60130,0.38317,p
0.35336,0.94842,p
0.94896,0.50699,p
0.34009,0.00293,p
0.48354,0.34415,p
0.42085,0.37229,p
0.08822,0.86398,n
0.48240,0.94362,n
0.60709,0.35472,p
0.77716,0.04673,p
0.30809,0.69065,n
0.09656,0.63539,n
0.61831,0.09092,p
0.70493,0.06479,p
0.39226,0.38030,p
0.14133,0.79745,n
0.27253,0.45314,n
0.56502,0.03204,p
0.78848,0.43885,p
0.85676,0.70602,p
0.40635,0.78889,n
0.01193,0.52803,n
0.98888,0.39857,p
0.55553,0.73710,n
0.54210,0.93359,n
0.58908,0.51638,p
0.50508,0.01237,p
0.17386,0.00124,p
0.16554,0.07532,p
0.82772,0.09979,p
0.43341,0.81301,n
0.38837,0.89663,n
0.37796,0.45416,n
0.43257,0.21448,p
0.58702,0.05244,p
0.62105,0.60734,n
0.66933,0.42360,p
0.11212,0.44512,n
0.72522,0.12732,p
0.05574,0.87109,n
0.98460,0.81945,p
0.08268,0.57420,n
0.14995,0.67590,n
0.17204,0.77191,n
0.49340,0.24197,p
0.48367,0.44723,p
0.29883,0.48355,n
0.51102,0.91393,n
0.55298,0.44512,p
0.52816,0.46175,p
0.74580,0.59102,p
0.02457,0.38046,n
0.66313,0.98470,n
0.39212,0.68194,n
0.51903,0.73465,n
0.00765,0.68113,n
0.26546,0.68087,n
0.43769,0.35513,p
0.89634,0.80594,n
0.18437,0.01564,p
0.69638,0.01148,n
0.09380,0.35687,n
0.53967,0.30806,p
0.93378,0.71402,p
0.53610,0.21455,p
0.56134,0.91026,n
0.58846,0.06174,p
0.22301,0.55929,n
0.87663,0.50444,p
0.28963,0.96755,n
0.06829,0.44598,n
0.03655,0.01884,p
0.30841,0.10407,p
0.21868,0.91535,p
0.88094,0.72768,p
0.14617,0.85728,n
0.30911,0.08976,p
0.54463,0.83431,n
0.33434,0.34787,n
0.39549,0.32311,n
0.52364,0.47463,p
0.60469,0.83894,n
0.71382,0.62605,p
0.79011,0.83541,n
0.29236,0.34025,n
0.29770,0.32095,n
0.12958,0.18322,n
0.16205,0.67038,n
0.18083,0.62078,n
0.65737,0.27056,p
0.57452,0.86808,n
0.30700,0.59423,n
0.55278,0.81875,n
0.18942,0.10005,p
0.86841,0.01878,n
0.03788,0.96709,n
0.65123,0.14004,p
0.56905,0.43484,p
0.90022,0.97654,n
0.09737,0.10350,n
0.80448,0.54747,p
0.13460,0.42459,n
0.02166,0.92323,n
0.35960,0.90641,n
0.60894,0.89776,n
0.94950,0.19444,p
0.89118,0.36744,p
0.11645,0.47106,n
0.64174,0.37556,p
0.79147,0.47089,n
0.28455,0.70905,n
0.95859,0.96332,n
0.03822,0.59542,n
0.14361,0.51638,n
0.40585,0.84168,n
0.73668,0.18522,p
0.88557,0.19134,p
0.97159,0.12524,p
0.22247,0.52941,n
0.77490,0.77888,n
0.98234,0.19833,p
0.15949,0.50194,p
0.81406,0.93438,n
0.96853,0.18957,p
0.11072,0.52148,n
0.82060,0.04600,p
0.83035,0.26879,p
0.69298,0.42170,p
0.43467,0.21283,p
0.76079,0.71514,n
0.64585,0.29803,p
0.02429,0.33198,n
0.31913,0.27766,p
0.54257,0.93507,n
0.17355,0.85405,n
0.13428,0.04275,p
0.51513,0.84533,n
0.24938,0.71645,n
0.90014,0.29880,n
0.39642,0.49718,n
0.62222,0.75731,n
0.40929,0.80084,n
0.69052,0.46737,n
0.18935,0.22679,n
0.74893,0.27247,p
0.29294,0.10940,p
0.20693,0.52407,n
0.68130,0.15088,p
0.22940,0.28674,p
0.51498,0.08291,p
0.76913,0.64609,p
0.42041,0.60372,n
0.66232,0.38193,p
0.77326,0.53369,p
0.27696,0.52251,n
0.48234,0.94453,n
0.39368,0.57016,n
0.63088,0.34132,p
0.23459,0.93339,n
0.33705,0.20255,n
0.56114,0.73503,n
0.70457,0.01097,p
0.42082,0.88806,n
0.31352,0.80803,n
0.91988,0.18532,p
0.82891,0.22387,p
0.95097,0.84118,p
0.66453,0.70666,n
0.86909,0.23657,p
0.82715,0.45114,n
0.76857,0.19558,p
0.63059,0.14903,p
0.50699,0.31626,p
0.33051,0.73126,p
0.88955,0.93154,p
0.13567,0.52811,n
0.37139,0.43800,n
0.48377,0.87708,n
0.32128,0.19546,p
0.63582,0.53958,p
0.13822,0.23459,n
0.17178,0.04311,p
0.56150,0.59524,n
0.42798,0.31886,p
0.75602,0.66542,p
0.22739,0.05518,p
0.13093,0.42399,n
0.32778,0.04402,n
0.26576,0.22937,p
0.16808,0.44004,n
0.63844,0.14440,p
0.59726,0.98804,n
0.41488,0.50048,n
0.06071,0.86699,n
0.15651,0.20299,n
0.00061,0.18447,n
0.97710,0.49159,p
0.09437,0.65990,n
0.51743,0.23009,p
0.96007,0.36159,p
0.68575,0.02972,p
0.64763,0.11441,p
0.29100,0.75611,n
0.95073,0.78038,p
0.57331,0.04796,p
0.97665,0.57195,p
0.59260,0.80067,n
0.27450,0.37673,n
0.88056,0.32883,p
0.93285,0.78898,n
0.43875,0.09075,p
0.34879,0.43406,n
0.43304,0.11896,p
0.52479,0.15119,p
0.10441,0.30541,n
0.67592,0.63122,n
0.57803,0.32164,p
0.68321,0.25993,p
0.44595,0.83879,n
0.38379,0.54974,n
0.52642,0.60914,n
0.43840,0.07772,p
0.69414,0.29054,p
0.27188,0.99846,n
0.48269,0.49069,n
0.00320,0.32779,n
0.56918,0.74948,n
0.40320,0.16487,p
0.74106,0.73105,n
0.62202,0.67071,n
0.03278,0.50520,n
0.11512,0.99307,n
0.26823,0.15377,n
0.32083,0.28956,p
0.68032,0.74151,n
0.51371,0.80194,n
0.84681,0.98082,n
0.55735,0.91990,n
0.53690,0.75289,n
0.36580,0.32577,p
0.83728,0.77020,n
0.71363,0.04458,p
0.01068,0.99335,n
0.83582,0.31509,p
0.49935,0.43900,p
0.39761,0.03408,p
0.93832,0.17850,n
0.29571,0.63751,n
0.59895,0.31216,p
0.37775,0.35700,p
0.92379,0.16283,n
0.15492,0.00853,n
0.27674,0.09419,p
0.46876,0.14761,p
0.18458,0.25313,n
0.59880,0.91678,p
0.24606,0.73082,n
0.37459,0.09231,p
0.29247,0.14185,p
0.46307,0.23500,p
0.75443,0.72463,p
0.02658,0.68687,n
0.41566,0.25136,p
0.62975,0.01940,p
0.66161,0.78537,n
0.25267,0.34556,n
0.02769,0.19645,n
0.23186,0.84272,n
0.07454,0.99375,n
0.45406,0.33032,p
0.42456,0.86948,n
0.58190,0.60787,n
0.35619,0.07570,n
0.34963,0.88644,p
0.35138,0.08859,n
0.45590,0.77973,n
0.29818,0.50519,n
0.23583,0.79129,n
0.56144,0.34969,p
0.52310,0.34218,p
0.79970,0.70728,p
0.52422,0.39855,p
0.15482,0.32596,p
0.62793,0.43699,p
0.33493,0.04118,p
0.18169,0.07715,p
0.10940,0.90173,n
0.87139,0.66728,p
0.50380,0.01947,p
0.79781,0.52544,p
0.16345,0.40222,n
0.27760,0.32496,p
0.99221,0.33097,p
0.71956,0.68220,n
0.97031,0.40310,p
0.14373,0.44750,n
0.85542,0.69035,p
0.12843,0.06211,p
0.23119,0.90012,n
0.90169,0.92659,n
0.32042,0.35148,n
0.22494,0.13612,p
0.94467,0.39810,n
0.29590,0.00334,p
0.62513,0.88831,n
0.25249,0.20667,p
0.79254,0.91514,p
0.24530,0.84747,n
0.68788,0.42628,p
0.75788,0.33302,p
0.86106,0.13503,p
0.60957,0.33606,p
0.51300,0.27345,p
0.80781,0.71985,p
0.65410,0.32683,p
0.15124,0.42571,p
0.17345,0.43177,n
0.35765,0.72032,p
0.36700,0.66236,n
0.62120,0.75966,p
0.64947,0.70321,n
0.93695,0.73113,p
0.45974,0.34374,p
0.63215,0.34560,p
0.87493,0.07737,p
0.88660,0.74928,p
0.28081,0.86776,n
0.76031,0.17863,p
0.54624,0.74079,n
0.98299,0.84561,n
0.97148,0.54372,p
0.11445,0.74684,n
0.77050,0.82375,n
0.78735,0.12179,p
0.00846,0.74826,n
0.46302,0.47715,n
0.32376,0.34947,n
0.75277,0.75653,n
0.61786,0.48063,p
0.46784,0.25601,p
0.94978,0.88334,n
0.46186,0.12121,p
0.96714,0.52836,p
0.95330,0.85398,n
0.86156,0.31534,p
0.55323,0.92495,n
0.67051,0.74136,n
0.85423,0.20312,p
0.04873,0.89310,n
0.33692,0.08927,p
0.23881,0.56221,p
0.85185,0.43697,p
0.40891,0.90241,n
0.62687,0.84414,n
0.55570,0.00987,p
0.75957,0.91109,n
0.02092,0.45658,n
0.65274,0.84203,n
0.29782,0.98525,p
0.52381,0.73035,n
0.88548,0.17680,p
0.95702,0.50916,p
0.30959,0.21008,p
0.80994,0.07834,p
0.04626,0.24889,n
0.11377,0.09741,p
0.31774,0.40408,n
0.47339,0.44544,p
0.78663,0.19212,p
0.18406,0.90929,n
0.43458,0.75257,n
0.49032,0.65924,n
0.92092,0.19624,p
0.79436,0.10121,p
0.82031,0.33844,p
0.10763,0.13932,n
0.76942,0.91132,n
0.83991,0.77268,n
0.50967,0.38006,p
0.01454,0.87962,n
0.48320,0.50185,n
0.54542,0.77948,n
0.94481,0.86300,n
0.62604,0.87171,n
0.18304,0.47714,n
0.78000,0.08723,p
0.02893,0.11271,n
0.24623,0.61930,n
0.18946,0.30299,n
0.58989,0.10471,n
0.11653,0.20510,n
0.06727,0.38222,n
0.87295,0.30497,n
0.55336,0.20727,p
0.63175,0.09488,p
0.25882,0.52938,n
0.22765,0.25514,n
0.88699,0.47087,p
0.42545,0.64025,n
0.63438,0.22332,p
0.75862,0.75280,n
0.58645,0.25825,p
0.30730,0.33429,n
0.48025,0.21669,p
0.99890,0.84869,n
0.24819,0.61079,n
0.74831,0.65300,p
0.35097,0.51751,n
0.11791,0.06841,p
0.91326,0.13691,p
0.97906,0.64656,p
0.47441,0.92769,n
0.38857,0.16409,p
0.39192,0.38099,p
0.11501,0.68548,n
0.91545,0.70724,n
0.42082,0.32793,p
0.31839,0.13325,n
0.65935,0.52602,n
0.05187,0.56862,n
0.77174,0.85075,n
0.50530,0.03914,p
0.29794,0.83042,n
0.31840,0.80231,n
0.36608,0.98260,n
0.77933,0.36132,p
0.69803,0.09555,p
0.91326,0.83520,n
0.34091,0.41957,n
0.53391,0.27056,n
0.93316,0.63132,p
0.77667,0.45682,p
0.63073,0.60787,n
0.07465,0.62176,n
0.24653,0.02063,p
0.72348,0.00940,p
0.79651,0.49065,n
0.15381,0.84968,n
0.93311,0.31827,p
0.52804,0.08159,p
0.92504,0.68681,p
0.27282,0.01716,p
0.68811,0.83572,n
0.46596,0.87146,n
0.45378,0.70385,n
0.20486,0.57488,n
0.05972,0.31361,n
0.01933,0.97219,n
0.43100,0.72911,n
0.22470,0.21321,n
0.72412,0.35842,p
0.91733,0.60239,p
0.87169,0.26221,p
0.03007,0.14521,n
0.02893,0.05754,n
0.43841,0.21604,p
0.55414,0.04877,p
0.11139,0.76925,n
0.64929,0.09128,p
0.83817,0.48523,p
0.59465,0.70130,n
0.46948,0.25531,p
0.96717,0.01760,p
0.90630,0.66136,n
0.49393,0.11678,p
0.88364,0.05973,p
0.65052,0.28187,p
0.92946,0.34817,p
0.27790,0.97551,n
0.54470,0.67743,n
0.98115,0.41653,p
0.90704,0.34813,p
0.94953,0.14527,p
0.77346,0.81000,n
0.52523,0.49468,p
0.65113,0.02100,p
0.73092,0.57997,p
0.60230,0.82915,n
0.71286,0.64932,p
0.38133,0.30723,p
0.24316,0.01944,p
0.43693,0.67144,n
0.57350,0.22258,p
0.98309,0.83371,n
0.03346,0.09885,n
0.34241,0.20831,p
0.88152,0.03615,p
0.32865,0.04025,p
0.87214,0.02946,p
0.39669,0.93048,n
0.35614,0.48361,n
0.92471,0.04672,p
0.15490,0.65467,n
0.98021,0.59771,p
0.37285,0.20533,p
0.32003,0.51311,n
0.68976,0.47447,p
0.36047,0.28173,n
0.96457,0.54195,p
0.97859,0.12491,p
0.75855,0.00211,p
0.66230,0.23559,p
0.92771,0.21551,p
0.13511,0.49267,n
0.40908,0.70532,n
0.54699,0.67089,n
0.76930,0.68111,p
0.64810,0.77133,n
0.79088,0.57952,p
0.22044,0.76053,n
0.47986,0.68472,n
0.16506,0.78341,p
0.33100,0.00601,p
0.31852,0.45792,p
0.61089,0.07745,p
0.82226,0.35021,p
0.60552,0.73529,n
0.63403,0.84292,n
0.85194,0.28538,n
0.26833,0.41500,n
0.84003,0.75578,n
0.87164,0.77458,n
0.92399,0.49453,p
0.31929,0.16239,p
0.84190,0.36391,p
0.73634,0.13756,n
0.78362,0.05379,p
0.93552,0.36892,p
0.28239,0.93762,n
0.60300,0.03157,p
0.47397,0.55860,n
0.09462,0.56134,n
0.88227,0.39873,p
0.69624,0.35032,p
0.48894,0.31159,p
0.94103,0.80695,p
0.71221,0.03955,p
0.51000,0.72962,n
0.73826,0.75759,p
0.45025,0.05392,p
0.30746,0.74963,n
0.32160,0.07146,p
0.25041,0.18029,p
0.12754,0.33704,n
0.31167,0.53753,n
0.17029,0.30916,n
0.87068,0.10263,p
0.22401,0.81605,n
0.33891,0.69556,n
0.21205,0.04038,p
0.50559,0.06666,p
0.43815,0.31362,p
0.42918,0.36700,p
0.16193,0.47393,n
0.21101,0.19682,p
0.87885,0.75044,p
0.58293,0.14875,p
0.25403,0.59327,p
0.85940,0.49689,p
0.24436,0.29567,n
0.36298,0.52767,n
0.46823,0.24848,p
0.39085,0.58350,n
0.74176,0.99386,p
0.01109,0.11639,n
0.09324,0.36260,n
0.77268,0.77765,n
0.58624,0.04856,p
0.89450,0.58544,p
0.37056,0.77614,n
0.00454,0.96894,n
0.69619,0.05378,n
0.28976,0.74197,n
0.29145,0.74953,n
0.79608,0.80674,n
0.40902,0.05639,p
0.28854,0.16184,p
0.28482,0.18590,p
0.66511,0.52410,p
0.62644,0.33515,p
0.88060,0.42741,p
0.89150,0.35456,p
0.19615,0.95460,n
0.68794,0.57630,p
0.81062,0.62864,n
0.74896,0.61412,n
0.46571,0.99511,n
0.56924,0.03628,p
0.73058,0.30660,n
0.39094,0.80924,n
0.54288,0.18542,n
0.80518,0.08729,p
0.89434,0.58228,p
0.25019,0.61723,n
0.40945,0.37168,p
0.30614,0.88263,n
0.63249,0.38500,p
0.25011,0.02560,p
0.76831,0.40155,p
0.91287,0.61222,p
0.14174,0.59121,n
0.06230,0.47236,n
0.98176,0.55357,p
0.71388,0.04037,p
0.82798,0.77571,n
0.34753,0.32289,p
0.26755,0.18396,p
0.84144,0.47772,p
0.51871,0.92248,n
0.88281,0.89344,p
0.71168,0.41431,p
0.85260,0.84561,n
0.18020,0.38189,n
0.58399,0.63978,n
0.37244,0.06835,p
0.46472,0.64382,n
0.54137,0.09605,p
0.15563,0.18802,n
0.17548,0.75546,n
0.58500,0.37343,p
0.52204,0.46359,p
0.23194,0.12227,p
0.33151,0.36838,n
0.79443,0.37123,p
0.39084,0.90382,n
0.77733,0.77434,n
0.95138,0.71155,p
0.80725,0.44570,p
0.57277,0.13552,p
0.19836,0.65515,n
0.37153,0.08500,p
0.89513,0.99528,n
0.63732,0.98034,n
0.47945,0.08476,p
0.38721,0.92159,n
0.54450,0.42603,p
0.01767,0.11136,n
0.18062,0.57700,n
0.82545,0.84610,n
0.98571,0.38028,p
0.77213,0.25105,p
0.42668,0.91138,n
0.20862,0.51622,n
0.74834,0.18814,p
0.94152,0.47208,p
0.69656,0.82475,n
0.66568,0.76366,n
0.95126,0.94242,p
0.91958,0.94204,n
0.58684,0.19682,p
0.50689,0.57593,n
0.01743,0.63363,n
0.59111,0.25060,n
0.72798,0.60171,p
0.77661,0.60670,p
0.23495,0.61616,n
0.94891,0.07985,p
0.60014,0.62086,n
0.88187,0.77976,n
0.65771,0.30435,p
0.64596,0.84551,n
0.88924,0.66253,p
0.19810,0.98646,n
0.13366,0.05340,n
0.35673,0.34631,p
0.07510,0.05029,p
0.75067,0.59427,p
0.10639,0.17606,n
0.49363,0.88445,n
0.19988,0.02320,p
0.36108,0.70710,n
0.75629,0.22212,p
0.88130,0.45792,n
0.27742,0.50860,n
0.30501,0.32667,n
0.42734,0.71681,n
0.58643,0.61133,n
0.92511,0.49362,p
0.73272,0.05396,p
0.85975,0.31336,p
0.79531,0.75282,n
0.25631,0.88697,n
0.61915,0.74526,n
0.85022,0.59433,p
0.44320,0.23707,p
0.84938,0.77848,n
0.52992,0.32547,p
0.88680,0.30292,p
0.87496,0.20749,p
0.11124,0.51434,n
0.02023,0.55186,n
0.46044,0.49121,n
0.83171,0.47085,p
0.15448,0.99158,n
0.40887,0.16952,p
0.29463,0.14217,p
0.35464,0.94415,n
0.47185,0.77248,n
0.64257,0.48172,p
0.35681,0.74577,n
0.66384,0.03597,p
0.53225,0.63458,n
0.95443,0.30295,p
0.28183,0.73441,n
0.62571,0.78796,n
0.12008,0.54840,n
0.64449,0.97762,n
0.28889,0.08429,p
0.19376,0.17226,p
0.02925,0.73804,n
0.46798,0.65698,n
0.39361,0.08697,p
0.46368,0.54372,n
0.49037,0.52296,n
0.60661,0.73965,n
0.15356,0.32628,p
0.07712,0.89568,p
0.80332,0.97052,n
0.34038,0.08687,p
0.86773,0.62732,p
0.60846,0.35634,n
0.45126,0.67619,n
0.96594,0.17295,p
0.20181,0.18546,p
0.22480,0.74510,n
0.35389,0.81368,n
0.98964,0.33677,p
0.37465,0.06969,p
0.49195,0.19318,p
0.00595,0.08605,n
0.31157,0.93610,p
0.46610,0.21959,p
0.92588,0.78894,p
0.52016,0.53722,n
0.35887,0.85694,n
0.62114,0.30225,p
0.73110,0.83191,n
0.52050,0.37630,p
0.71841,0.75344,n
0.39307,0.02807,p
0.79124,0.90153,n
0.07555,0.24536,n
0.11027,0.34746,n
0.37654,0.88822,n
0.85373,0.44886,p
0.91310,0.65578,p
0.25306,0.57518,n
0.02998,0.05374,n
0.78489,0.34961,p
0.06542,0.22338,n
0.59251,0.88168,n
0.09209,0.27451,n
0.66300,0.42949,p
0.25109,0.31318,n
0.46844,0.73943,n
0.21094,0.41229,n
0.21409,0.75781,n
0.18192,0.70023,n
0.82532,0.20965,p
0.85460,0.66319,p
0.29892,0.30566,n
0.73683,0.67059,p
0.79967,0.82260,n
0.07736,0.93437,n
0.51287,0.40399,p
0.03558,0.23650,n
0.25164,0.12739,p
0.57141,0.80961,n
0.69966,0.82294,n
0.32107,0.34184,n
0.87896,0.61881,p
0.93552,0.55886,p
0.92406,0.35350,p
0.21414,0.31483,n
0.17953,0.79660,p
0.97005,0.70118,p
0.14291,0.53640,n
0.78428,0.02717,p
0.84597,0.41679,p
0.90568,0.62316,p
0.52513,0.64198,n
0.43465,0.34537,p
0.88927,0.38178,p
0.86436,0.56191,p
0.99001,0.39150,p
0.52554,0.28785,n
0.87322,0.26880,p
0.68580,0.01648,n
0.03201,0.53851,n
0.20971,0.81778,n
0.80131,0.89302,p
0.03480,0.81852,n
0.48907,0.41189,p
0.00709,0.53843,n
0.73524,0.18296,p
0.28440,0.40064,n
0.09876,0.59453,n
0.52247,0.87325,n
0.03595,0.81863,n
0.88325,0.25288,p
0.95374,0.80551,p
0.67351,0.04470,p
0.81829,0.21502,p
0.87459,0.41529,p
0.27160,0.54175,n
0.50555,0.78638,n
0.49367,0.57564,n
0.08751,0.82270,n
0.08671,0.03623,p
0.08420,0.08592,n
0.20074,0.55788,n
0.51325,0.07787,p
0.52572,0.57665,n
0.36976,0.43643,p
0.15897,0.58635,n
0.43162,0.38618,p
0.19129,0.61621,n
0.03837,0.37864,p
0.33055,0.95900,n
0.22371,0.88844,n
0.76501,0.24892,p
0.48435,0.55480,n
0.68490,0.68760,p
0.84524,0.42257,p
0.65805,0.90657,p
0.71127,0.63471,p
0.91547,0.20353,p
0.10094,0.75954,p
0.81736,0.35632,p
0.45829,0.38780,p
0.61700,0.91494,n
0.34378,0.18030,p
0.02884,0.98894,n
0.05731,0.02592,p
0.85345,0.63719,p
0.76957,0.56658,p
0.32792,0.15450,n
0.62653,0.33836,p
0.71926,0.66879,n
0.84703,0.12802,p
0.64935,0.24447,p
0.30044,0.39747,n
0.75785,0.44533,p
0.94588,0.16766,p
0.01390,0.12255,n
0.77310,0.47141,p
0.37134,0.14782,p
0.88808,0.06428,p
0.18221,0.87195,n
0.53283,0.40923,p
0.33995,0.30557,p
0.76449,0.54845,p
0.32700,0.28657,p
0.96926,0.14494,n
0.73487,0.06891,n
0.74798,0.27623,p
0.91386,0.35714,p
0.79018,0.18010,p
0.34157,0.63412,n
0.10847,0.85405,n
0.83076,0.68899,p
0.35226,0.03956,p
0.06827,0.56108,n
0.66812,0.82461,n
0.77177,0.67546,p
0.54636,0.49016,p
0.88124,0.81313,n
0.17926,0.76452,n
0.84797,0.72847,p
0.90129,0.64058,p
0.11310,0.44096,n
0.82232,0.68511,n
0.60936,0.00111,p
0.06983,0.82901,n
0.28394,0.02668,p
0.81190,0.66891,n
0.62054,0.28780,p
0.60957,0.02588,p
0.92423,0.03732,p
0.73527,0.75894,n
0.46064,0.27666,p
0.21299,0.23324,n
0.49538,0.48404,n
0.35579,0.03908,p
0.74843,0.12054,p
0.31491,0.78725,n
0.64563,0.45367,p
0.90188,0.87747,n
0.96553,0.50814,n
0.98471,0.04682,p
0.68209,0.28752,p
0.29631,0.10088,p
0.22884,0.06968,p
0.77169,0.31648,p
0.14756,0.48297,n
0.84546,0.28192,p
0.07367,0.48815,p
0.84871,0.23155,p
0.90729,0.42494,p
0.43806,0.40928,n
0.29413,0.70062,n
0.77252,0.22073,p
0.26622,0.89408,p
0.22071,0.45584,n
0.88201,0.03737,p
0.13747,0.45519,n
0.35215,0.45815,n
0.14781,0.77761,n
0.74322,0.20136,p
0.57895,0.39623,p
0.49146,0.38009,p
0.00177,0.38061,n
0.60885,0.41683,p
0.59171,0.03210,p
0.43151,0.20399,p
0.43337,0.60686,n
0.74959,0.82740,n
0.75549,0.30067,p
0.85731,0.37091,p
0.54425,0.82736,n
0.20670,0.66270,n
0.27204,0.92630,n
0.85176,0.31228,p
0.06959,0.56113,n
0.25399,0.75125,n
0.43004,0.10856,n
0.17272,0.13126,p
0.06298,0.62177,n
0.55244,0.33430,n
0.33439,0.68504,n
0.36810,0.40368,n
0.18849,0.34342,n
0.61702,0.78229,n
0.70740,0.24308,p
0.65143,0.07953,p
0.53069,0.24010,p
0.36250,0.46141,n
0.91100,0.15132,p
0.19676,0.08722,p
0.15022,0.72028,n
0.84626,0.62219,p
0.75983,0.40255,p
0.89674,0.35041,p
0.89280,0.65159,p
0.44257,0.49135,n
0.88058,0.73160,p
0.08538,0.84990,n
0.54154,0.61746,n
0.00685,0.50330,n
0.01746,0.09785,p
0.38304,0.16629,p
0.14877,0.44802,n
0.25196,0.88248,n
0.99085,0.72186,p
0.70616,0.17965,p
0.96741,0.73119,p
0.76041,0.56515,p
0.03517,0.04991,n
0.60173,0.22914,p
0.36215,0.27001,p
0.65544,0.39426,p
0.80988,0.18433,p
0.87194,0.21156,p
0.15745,0.44568,n
0.05444,0.01667,p
0.68475,0.59871,p
0.59305,0.35594,p
0.94353,0.85769,n
0.88073,0.72089,p
0.33185,0.35817,n
0.04660,0.13243,n
0.72512,0.55003,p
0.02130,0.76180,n
0.37918,0.06595,p
0.93481,0.17217,p
0.44194,0.76240,n
0.09911,0.70875,n
0.92580,0.75023,p
0.56989,0.44316,p
0.35003,0.98688,n
0.81714,0.80981,n
0.95898,0.29045,p
0.66124,0.80493,n
0.01337,0.79339,n
0.49711,0.30801,p
0.22532,0.63699,n
0.72543,0.44716,n
0.78700,0.01342,p
0.63367,0.18545,p
0.14548,0.85130,n
0.08350,0.99808,n
0.75123,0.65170,p
0.97377,0.65716,p
0.46086,0.42388,p
0.59223,0.03617,p
0.19559,0.97415,p
0.81548,0.56303,p
0.53890,0.54147,n
0.35058,0.72850,n
0.59763,0.36652,p
0.70406,0.90601,n
0.70931,0.82746,n
0.56487,0.70967,n
0.07852,0.48339,n
0.22013,0.90666,n
0.37670,0.33861,p
0.03371,0.23998,n
0.73547,0.13287,p
0.50223,0.25006,p
0.66592,0.90809,n
0.92913,0.85480,n
0.83071,0.38510,p
0.98079,0.54855,p
0.12819,0.02936,p
0.14845,0.37288,n
0.78091,0.35663,p
0.50410,0.25967,p
0.55259,0.79194,p
0.13792,0.55765,p
0.31965,0.34140,n
0.24237,0.23478,p
0.91352,0.10904,p
0.65940,0.11624,p
0.76279,0.33716,p
0.31629,0.32757,n
0.84343,0.40161,p
0.99599,0.19181,p
0.08281,0.46877,n
0.44757,0.75654,n
0.75880,0.52962,p
0.91802,0.88471,n
0.99860,0.55249,p
0.74983,0.38425,p
0.25980,0.87248,n
0.15758,0.92424,n
0.93610,0.37654,n
0.53527,0.42352,p
0.37520,0.14119,p
0.88594,0.58365,p
0.27371,0.14205,p
0.98088,0.14283,p
0.79841,0.35143,p
0.29012,0.58859,n
0.31043,0.82598,n
0.11007,0.38007,n
0.65874,0.21388,p
0.43277,0.96693,n
0.20096,0.92827,n
0.87001,0.28495,p
0.28667,0.27684,p
0.95615,0.11290,p
0.96132,0.12962,p
0.52578,0.43544,p
0.41653,0.79707,p
0.51528,0.74857,n
0.54143,0.66332,n
0.99968,0.27329,p
0.02786,0.12276,n
0.78381,0.23988,p
