@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.45040,0.48348,n
0.95821,0.68784,p
0.31801,0.50896,n
0.68019,0.88967,n
0.48957,0.36086,p
0.40095,0.25833,p
0.97353,0.54594,p
0.25482,0.66879,n
0.58878,0.79118,p
0.75084,0.47638,p
0.51883,0.06540,p
0.09306,0.50107,n
0.18881,0.79128,n
0.09342,0.49059,p
0.05857,0.35918,n
0.25866,0.76407,n
0.38231,0.62314,p
0.67992,0.77813,n
0.67573,0.78582,n
0.66385,0.23449,p
0.49886,0.78439,n
0.95202,0.25907,p
0.04787,0.48819,n
0.18586,0.58030,n
0.83096,0.52551,p
0.80319,0.51254,p
0.69128,0.75857,n
0.20418,0.26699,n
0.80243,0.17238,p
0.91901,0.43529,p
0.17667,0.04594,p
0.82539,0.37972,p
0.29046,0.09961,p
0.68764,0.98652,n
0.69625,0.08186,p
0.84414,0.59320,p
0.74464,0.49459,p
0.14476,0.57874,n
0.35149,0.12020,p
0.72751,0.22176,n
0.80946,0.30384,p
0.33788,0.81389,n
0.76646,0.40754,p
0.67052,0.53229,p
0.15497,0.53340,n
0.16949,0.63924,n
0.41236,0.74473,p
0.38739,0.94390,p
0.39141,0.15385,n
0.20899,0.32772,n
0.23128,0.12557,n
0.31500,0.72683,n
0.14697,0.74168,n
0.81325,0.23023,p
0.52718,0.08733,n
0.08111,0.92692,n
0.67680,0.29102,p
0.69147,0.83043,n
0.74957,0.06894,p
0.85242,0.29519,p
0.26537,0.11856,p
0.88703,0.11253,p
0.07976,0.95353,n
0.14621,0.31524,n
0.66120,0.28646,p
0.61764,0.38233,p
0.41819,0.32734,p
0.64714,0.21052,p
0.78726,0.16120,p
0.37795,0.01428,p
0.28011,0.74432,p
0.32654,0.82514,n
0.22574,0.97301,n
0.67979,0.90543,n
0.66018,0.75076,n
0.23946,0.22285,p
0.90827,0.53088,p
0.46440,0.92147,n
0.11261,0.54071,n
0.53736,0.18590,p
0.93020,0.46290,n
0.58216,0.19860,p
0.66088,0.64498,n
0.63960,0.71605,p
0.09257,0.34851,n
0.84263,0.56861,p
0.49315,0.39242,p
0.65349,0.68493,n
0.78714,0.40936,n
0.40872,0.98608,n
0.65550,0.58538,n
0.53647,0.43766,p
0.40830,0.23038,p
0.98748,0.44509,p
0.50836,0.81082,n
0.90358,0.77028,n
0.13462,0.76796,n
0.29810,0.36907,n
0.21563,0.61349,n
0.86467,0.46098,p
0.66309,0.57268,n
0.77257,0.77636,n
0.20513,0.54430,n
0.02996,0.65977,n
0.35151,0.96041,n
0.44250,0.18059,p
0.03515,0.33472,n
0.37034,0.31620,p
0.71781,0.34658,p
0.06193,0.36592,n
0.72531,0.93265,n
0.10220,0.29832,n
0.41971,0.57698,n
0.88688,0.20575,p
0.82146,0.29966,p
0.21971,0.56538,n
0.43695,0.44509,n
0.88153,0.61544,p
0.02635,0.07803,n
0.87981,0.49965,p
0.52130,0.53357,n
0.77439,0.44072,p
0.78873,0.50089,p
0.63150,0.12937,p
0.27836,0.42784,n
0.26423,0.05176,p
0.41151,0.71629,n
0.82572,0.57071,p
0.84673,0.53940,p
0.43801,0.11325,p
0.45037,0.85420,n
0.29697,0.80100,n
0.30624,0.53195,p
0.46528,0.77831,n
0.27146,0.61737,p
0.54175,0.32137,p
0.51344,0.98932,n
0.91113,0.00628,p
0.73816,0.22875,p
0.83341,0.48360,p
0.61605,0.02261,p
0.92660,0.11712,p
0.07391,0.75648,n
0.16936,0.55371,n
0.59790,0.47601,p
0.32127,0.50234,n
0.67726,0.26154,p
0.08152,0.12988,n
0.38086,0.07836,p
0.11478,0.92656,n
0.20185,0.04747,p
0.12178,0.96716,p
0.43809,0.03574,p
0.05960,0.54721,n
0.12631,0.05548,n
0.49954,0.73397,n
0.39911,0.79379,n
0.16872,0.63110,n
0.15703,0.38827,n
0.58989,0.75218,n
0.36374,0.03698,p
0.58322,0.77886,n
0.59399,0.28581,p
0.42306,0.29867,p
0.66742,0.28300,n
0.08495,0.22893,n
0.78927,0.67441,p
0.06959,0.65123,n
0.73869,0.20552,p
0.63360,0.78845,n
0.77607,0.60979,p
0.89717,0.74447,p
0.30341,0.08983,n
0.97958,0.31057,n
0.36759,0.45653,n
0.00001,0.32238,n
0.02033,0.63295,n
0.62910,0.32532,p
0.95255,0.44334,p
0.21764,0.03556,p
0.24414,0.10877,p
0.61041,0.30074,p
0.89686,0.61535,n
0.15371,0.83739,n
0.70294,0.76817,n
0.81124,0.81556,n
0.59767,0.25481,p
0.75782,0.88551,n
0.39764,0.95353,n
0.31762,0.83470,n
0.76243,0.73164,n
0.26542,0.14949,p
0.75134,0.15471,p
0.59817,0.27828,p
0.64233,0.22917,p
0.80975,0.54076,p
0.19923,0.02856,p
0.39236,0.53445,n
0.54676,0.31859,p
0.05307,0.00093,p
0.00801,0.81086,n
0.76663,0.09554,p
0.78702,0.54029,p
0.98590,0.91900,n
0.25592,0.26077,n
0.74404,0.55223,p
0.83841,0.59335,p
0.02376,0.19188,n
0.73520,0.73548,n
0.22974,0.97403,n
0.03273,0.28619,n
0.36459,0.08550,p
0.56233,0.44647,p
0.56703,0.94435,n
0.40966,0.54223,n
0.90403,0.14575,p
0.33985,0.98729,n
0.47468,0.58080,n
0.66498,0.51377,p
0.90609,0.36643,p
0.16322,0.78594,n
0.74667,0.70465,p
0.76826,0.52837,p
0.42909,0.63750,n
0.99313,0.69495,p
0.17536,0.87624,p
0.71189,0.08699,p
0.69205,0.75774,n
0.92611,0.39295,p
0.83683,0.75032,p
0.05275,0.68492,p
0.50867,0.53195,n
0.46682,0.10590,p
0.91525,0.14639,p
0.48785,0.42263,p
0.85610,0.95711,p
0.38228,0.77354,n
0.84344,0.14753,p
0.06741,0.28938,n
0.30945,0.72131,n
0.85595,0.98207,n
0.86503,0.22548,p
0.97180,0.70676,p
0.27104,0.07951,p
0.07994,0.64278,n
0.20335,0.18179,p
0.09054,0.31803,n
0.51094,0.62915,n
0.38313,0.24397,p
0.31741,0.63354,n
0.36360,0.98450,n
0.36360,0.19384,p
0.48774,0.04457,p
0.96428,0.64049,p
0.57822,0.46185,p
0.33093,0.65413,n
0.94936,0.54357,p
0.96623,0.51451,p
0.25251,0.69191,n
0.99877,0.89225,n
0.15070,0.39333,n
0.25662,0.11152,p
0.94710,0.78752,p
0.35698,0.66012,p
0.56929,0.26244,p
0.80791,0.81765,n
0.38745,0.29617,p
0.30121,0.34886,p
0.95878,0.25573,p
0.41684,0.28780,p
0.51682,0.24173,p
0.22857,0.88312,p
0.39763,0.87537,n
0.66931,0.70360,n
0.26307,0.85720,n
0.48152,0.54432,n
0.81922,0.42278,p
0.51548,0.78244,n
0.81564,0.96951,n
0.35859,0.62452,n
0.49213,0.25911,p
0.82432,0.17529,p
0.09059,0.74737,n
0.12497,0.43419,n
0.30981,0.86369,n
0.44506,0.54347,n
0.51019,0.02976,p
0.88506,0.70502,p
0.85820,0.26804,p
0.76677,0.53201,p
0.96297,0.76572,n
0.44328,0.20973,p
0.52462,0.52469,p
0.51467,0.03145,p
0.37315,0.99720,n
0.24336,0.29678,n
0.41529,0.02372,p
0.22385,0.36265,n
0.48113,0.74387,n
0.50998,0.53942,n
0.25642,0.14853,p
0.34872,0.89463,p
0.78862,0.47891,p
0.90015,0.24510,p
0.71600,0.28271,p
0.73384,0.04964,p
0.25522,0.53332,n
0.71157,0.00480,p
0.00738,0.56728,n
0.51710,0.38881,p
0.25433,0.90962,n
0.67304,0.86041,n
0.48835,0.48081,p
0.04868,0.12669,n
0.11280,0.04911,p
0.00556,0.92270,n
0.20836,0.51593,n
0.52150,0.07577,p
0.72440,0.75978,p
0.87043,0.27495,p
0.92223,0.98337,n
0.98704,0.78000,p
0.42558,0.63529,n
0.79663,0.77608,n
0.70666,0.39519,p
0.85333,0.67584,p
0.74744,0.13049,n
0.07273,0.32198,n
0.83810,0.98717,n
0.98782,0.83334,p
0.10060,0.34183,p
0.93642,0.72690,p
0.77226,0.38227,p
0.36019,0.95445,n
0.98872,0.56056,p
0.15244,0.98737,n
0.35874,0.60905,n
0.85055,0.30936,n
0.82260,0.55234,p
0.09432,0.96114,n
0.53056,0.30203,p
0.71045,0.23238,p
0.99147,0.01976,p
0.05100,0.38133,n
0.25985,0.36990,n
0.16950,0.01059,p
0.06144,0.72839,n
0.51851,0.23793,p
0.21991,0.28896,n
0.45570,0.71920,n
0.90098,0.13458,p
0.66885,0.99426,n
0.93953,0.42094,p
0.17452,0.80277,n
0.84384,0.21161,p
0.25876,0.65055,n
0.04260,0.32471,n
0.50124,0.92810,n
0.48195,0.81677,n
0.48287,0.38242,p
0.05787,0.76264,n
0.06986,0.59293,n
0.86298,0.94125,n
0.40302,0.92891,n
0.02085,0.31433,n
0.29074,0.19366,p
0.68218,0.11716,p
0.90546,0.24001,p
0.90095,0.07869,n
0.78256,0.51028,p
0.09988,0.64022,n
0.89281,0.52174,p
0.67492,0.16416,p
0.99111,0.62186,p
0.94111,0.48937,p
0.45349,0.01028,p
0.52789,0.52150,n
0.55671,0.20400,n
0.68340,0.43233,p
0.68851,0.72820,n
0.89437,0.09143,p
0.07595,0.60874,n
0.11936,0.18105,n
0.43047,0.53793,n
0.11036,0.95305,n
0.90846,0.45707,p
0.16516,0.84569,n
0.71860,0.75424,p
0.37837,0.05634,n
0.73078,0.53529,p
0.35198,0.24485,p
0.05868,0.40359,n
0.82478,0.28735,p
0.17365,0.54885,n
0.91834,0.09511,p
0.86604,0.16176,p
0.33169,0.64075,p
0.93794,0.15476,p
0.55448,0.05242,p
0.29926,0.66435,n
0.44550,0.43355,p
0.72640,0.81758,n
0.21528,0.29373,n
0.64179,0.32779,p
0.57575,0.06370,p
0.66222,0.79884,n
0.46922,0.25431,p
0.84351,0.07496,p
0.19416,0.94946,n
0.18055,0.19950,p
0.43718,0.05203,p
0.31060,0.94074,n
0.15105,0.81774,p
0.94233,0.26011,p
0.20245,0.66534,n
0.93544,0.03669,p
0.43807,0.75096,n
0.45348,0.31515,p
0.91756,0.63578,p
0.10577,0.28473,n
0.40173,0.51720,n
0.78033,0.08295,p
0.70601,0.15945,p
0.57892,0.00355,p
0.41925,0.53910,n
0.43433,0.99112,n
0.06750,0.67016,n
0.27976,0.17320,p
0.42968,0.78628,n
0.56667,0.77427,n
0.70895,0.25872,p
0.34563,0.64335,n
0.37484,0.15326,p
0.70910,0.63392,p
0.86648,0.56359,p
0.99928,0.68934,p
0.89246,0.25019,p
0.57184,0.02227,p
0.48575,0.30558,p
0.97589,0.40137,p
0.97306,0.03992,p
0.80079,0.43618,p
0.96245,0.56352,p
0.17377,0.84362,n
0.87279,0.04455,n
0.47759,0.12599,p
0.72271,0.45069,p
0.44617,0.29546,p
0.32573,0.74605,n
0.60339,0.70869,n
0.59372,0.90914,n
0.50983,0.73120,n
0.79739,0.54181,p
0.46560,0.80427,n
0.95241,0.03086,p
0.27041,0.30149,n
0.60598,0.51200,n
0.29940,0.12425,p
0.19535,0.58004,n
0.54999,0.10047,n
0.49287,0.07306,p
0.76505,0.46943,p
0.75744,0.01895,n
0.66916,0.85746,n
0.53168,0.48426,n
0.94503,0.98689,n
0.01157,0.22449,n
0.10078,0.35132,n
0.35426,0.72035,n
0.17328,0.40671,n
0.26128,0.16086,p
0.59808,0.51927,p
0.83516,0.15950,p
0.67622,0.53121,p
0.87251,0.70019,p
0.53173,0.30171,p
0.91328,0.94674,n
0.64483,0.27653,p
0.37988,0.95846,n
0.26573,0.49826,n
0.89317,0.22817,p
0.75103,0.84983,n
0.37754,0.97406,n
0.88369,0.75433,p
0.25948,0.25432,p
0.33281,0.84433,n
0.97307,0.02128,p
0.00810,0.80067,n
0.85867,0.40650,n
0.04425,0.42488,n
0.22408,0.83972,n
0.97942,0.09391,n
0.61933,0.95736,n
0.33282,0.94570,n
0.41719,0.73019,n
0.77748,0.16256,p
0.41078,0.39894,p
0.79046,0.55734,p
0.80643,0.53801,p
0.67042,0.47589,p
0.14865,0.19897,n
0.93654,0.64201,p
0.18339,0.04954,p
0.74883,0.72635,n
0.65871,0.63895,n
0.69087,0.43898,p
0.26515,0.23545,p
0.60828,0.96846,p
0.74978,0.22502,p
0.39245,0.42215,p
0.65812,0.58547,p
0.01541,0.78470,n
0.89516,0.97409,p
0.00734,0.91858,n
0.25702,0.79549,n
0.87704,0.28450,p
0.91486,0.72834,p
0.64149,0.16970,n
0.95881,0.94779,n
0.37071,0.95119,n
0.01387,0.41162,n
0.50180,0.63754,n
0.37352,0.35601,p
0.92400,0.91015,n
0.21369,0.35960,n
0.99347,0.63700,p
0.57825,0.70349,n
0.86052,0.48440,p
0.32001,0.03663,p
0.40621,0.85422,n
0.05813,0.77779,n
0.09171,0.13083,n
0.16412,0.79875,p
0.40298,0.57465,n
0.80430,0.71880,p
0.71308,0.20287,p
0.77433,0.66144,p
0.05622,0.57007,n
0.29119,0.44365,n
0.96452,0.80173,p
0.15498,0.66535,n
0.72784,0.38380,p
0.57528,0.04195,p
0.83877,0.66015,p
0.88327,0.52150,n
0.92587,0.18150,p
0.29444,0.73836,n
0.95932,0.09926,p
0.56925,0.80481,n
0.15567,0.75116,n
0.32207,0.73815,n
0.22812,0.43038,n
0.63385,0.50617,p
0.75591,0.36160,p
0.88666,0.41764,p
0.30630,0.67257,n
0.55694,0.33352,p
0.81895,0.17109,p
0.75683,0.85097,n
0.46102,0.95729,n
0.09215,0.19093,n
0.00782,0.61772,n
0.53627,0.87403,n
0.98936,0.17270,p
0.26099,0.61518,n
0.63676,0.93761,n
0.13904,0.27673,n
0.50851,0.47393,p
0.37452,0.00660,p
0.96116,0.51197,p
0.61303,0.67161,n
0.03381,0.71118,n
0.55999,0.31998,p
0.89582,0.44615,p
0.07780,0.81059,n
0.91053,0.75924,p
0.72326,0.37340,p
0.69194,0.73696,n
0.69465,0.33448,p
0.53606,0.81948,p
0.54935,0.30413,p
0.08059,0.54925,n
0.52667,0.27364,p
0.91812,0.87878,n
0.28036,0.20121,p
0.50118,0.14147,p
0.85344,0.23461,p
0.03010,0.27868,n
0.47723,0.00428,p
0.43134,0.39369,p
0.81052,0.41374,p
0.01889,0.98838,n
0.01234,0.57163,n
0.10481,0.35654,n
0.91932,0.03303,p
0.93000,0.65791,p
0.02835,0.10502,n
0.78015,0.78335,n
0.44319,0.03708,p
0.42025,0.49357,n
0.92010,0.14144,p
0.71138,0.26455,p
0.27959,0.62740,n
0.98715,0.58796,p
0.59994,0.93759,n
0.83078,0.47211,p
0.14157,0.16296,n
0.57580,0.59893,n
0.92140,0.42739,p
0.20355,0.80036,n
0.40683,0.57415,n
0.01848,0.19997,n
0.97056,0.91398,p
0.19822,0.98044,p
0.67455,0.13333,p
0.58352,0.48195,p
0.19144,0.42243,n
0.46124,0.16025,p
0.22107,0.28177,n
0.78760,0.39684,p
0.60574,0.06698,p
0.15217,0.83592,n
0.32955,0.27964,p
0.30819,0.85239,n
0.55194,0.41759,p
0.55744,0.33042,p
0.16713,0.53731,n
0.11045,0.16620,n
0.87148,0.01175,p
0.52982,0.59183,n
0.62744,0.30996,n
0.37780,0.79343,n
0.21920,0.13060,n
0.80943,0.27555,n
0.52263,0.20298,p
0.56838,0.25402,p
0.37108,0.07916,p
0.17089,0.84161,n
0.91810,0.75314,p
0.67398,0.63428,n
0.67480,0.28548,p
0.13983,0.95503,n
0.41620,0.20744,p
0.24430,0.17851,p
0.19311,0.45167,n
0.70297,0.17310,p
0.49939,0.99382,n
0.28777,0.77318,n
0.87012,0.65123,p
0.73925,0.92906,n
0.40134,0.50991,n
0.72148,0.80586,p
0.63640,0.02811,p
0.60480,0.66098,n
0.78546,0.74458,n
0.32433,0.44424,n
0.12771,0.65287,p
0.67538,0.13329,p
0.03090,0.33657,n
0.77551,0.76458,n
0.13357,0.19898,n
0.24805,0.27593,n
0.42444,0.48506,n
0.21594,0.99261,n
0.43530,0.17609,p
0.70202,0.26816,p
0.33898,0.94269,p
0.38353,0.48965,n
0.52182,0.96443,n
0.38500,0.55128,n
0.13527,0.09471,p
0.12065,0.40642,n
0.71749,0.19234,p
0.40625,0.90385,n
0.00971,0.57185,n
0.52463,0.20917,p
0.63146,0.23588,p
0.35391,0.75913,n
0.43103,0.20940,p
0.23739,0.30606,p
0.28283,0.09618,p
0.40995,0.31059,p
0.76631,0.32175,p
0.05123,0.62583,n
0.10594,0.80753,n
0.30126,0.32917,n
0.83587,0.65805,p
0.63647,0.03922,p
0.05741,0.78559,n
0.97062,0.58495,p
0.54766,0.64588,n
0.39656,0.48327,n
0.90531,0.47419,p
0.60617,0.38697,p
0.92155,0.73657,p
0.99868,0.64731,p
0.57098,0.33792,p
0.39785,0.25210,p
0.57400,0.34496,n
0.86717,0.41710,n
0.17992,0.40740,n
0.75056,0.32051,p
0.68267,0.95359,n
0.37890,0.34446,p
0.96872,0.17757,p
0.57065,0.86987,n
0.68781,0.53058,p
0.00096,0.19283,n
0.81113,0.86178,n
0.96050,0.09215,p
0.27966,0.76542,n
0.54937,0.89462,n
0.83554,0.02477,p
0.78760,0.75853,n
0.37647,0.56206,n
0.35877,0.31807,p
0.75924,0.74389,n
0.14263,0.19680,n
0.47992,0.44132,p
0.66027,0.77279,n
0.33134,0.06446,p
0.58594,0.39736,p
0.49383,0.28896,p
0.58243,0.79255,n
0.34507,0.16167,p
0.83404,0.88938,n
0.24117,0.04130,p
0.29874,0.29393,p
0.23436,0.31219,n
0.46766,0.31348,p
0.86745,0.96169,n
0.23200,0.23151,n
0.88194,0.01685,p
0.72497,0.07513,p
0.66372,0.30682,p
0.25899,0.30901,n
0.89711,0.76845,p
0.79393,0.52081,p
0.68224,0.39789,p
0.93821,0.63844,p
0.48465,0.61892,n
0.94521,0.80187,p
0.32877,0.30827,p
0.94107,0.47169,p
0.42026,0.14437,p
0.53285,0.98607,n
0.64836,0.22509,p
0.59838,0.89074,n
0.02618,0.49941,p
0.39608,0.59873,n
0.56826,0.60001,n
0.19644,0.60850,n
0.73132,0.90159,n
0.99721,0.55727,p
0.81261,0.66083,p
0.40798,0.65439,n
0.01271,0.92505,n
0.10503,0.96759,n
0.79967,0.51723,n
0.54856,0.19011,p
0.05541,0.41474,n
0.38418,0.92338,n
0.04187,0.14164,n
0.42316,0.66809,n
0.56715,0.26724,p
0.01969,0.44346,n
0.98004,0.86299,n
0.12188,0.44975,n
0.35435,0.25803,p
0.07728,0.33202,n
0.96192,0.55251,p
0.45777,0.37443,p
0.90863,0.20464,p
0.50000,0.17846,p
0.86722,0.05536,p
0.88863,0.77409,p
0.68611,0.68645,n
0.89712,0.51497,p
0.42891,0.90338,n
0.37043,0.57001,n
0.83540,0.12159,p
0.88345,0.43835,p
0.42283,0.75240,n
0.17321,0.25215,n
0.91241,0.77135,p
0.53623,0.68798,n
0.15899,0.81185,n
0.49775,0.63541,n
0.29934,0.45356,p
0.39069,0.46394,n
0.06271,0.96226,n
0.83700,0.67910,p
0.09314,0.70420,p
0.13079,0.05089,n
0.50057,0.94116,n
0.24658,0.83852,n
0.81897,0.59680,n
0.77582,0.65345,p
0.90962,0.83388,n
0.26941,0.52309,n
0.40654,0.52016,p
0.11561,0.87604,n
0.89438,0.65960,p
0.12225,0.91866,n
0.28464,0.71695,n
0.51264,0.88306,n
0.98160,0.58564,p
0.43636,0.80299,n
0.12943,0.04103,p
0.09446,0.80757,n
0.35714,0.24321,n
0.52058,0.98453,p
0.12974,0.59838,n
0.32044,0.93014,n
0.67157,0.64799,n
0.34579,0.06875,p
0.47812,0.58307,n
0.86462,0.57532,p
0.87077,0.16139,p
0.90090,0.75980,p
0.40590,0.60652,n
0.74745,0.49194,p
0.95698,0.95661,n
0.19071,0.94506,n
0.72582,0.08330,p
0.38012,0.30813,p
0.68396,0.42428,p
0.93057,0.17917,p
0.65324,0.56620,p
0.68350,0.11966,p
0.54577,0.01021,p
0.31656,0.82704,n
0.74153,0.18499,p
0.40970,0.35702,p
0.82675,0.09624,p
0.25905,0.46619,n
0.64355,0.03593,p
0.92540,0.61811,p
0.82004,0.04851,p
0.59766,0.00300,n
0.31248,0.08412,p
0.29437,0.96909,n
0.16789,0.06429,p
0.77348,0.43867,p
0.24607,0.42565,n
0.66647,0.10722,p
0.78180,0.85961,p
0.36680,0.67578,n
0.56148,0.08673,p
0.08917,0.80679,n
0.52933,0.54620,n
0.11559,0.63314,n
0.98096,0.42615,p
0.71295,0.21343,p
0.92499,0.52939,p
0.43302,0.23387,n
0.02804,0.07561,n
0.14203,0.52017,n
0.81476,0.69043,n
0.12417,0.80064,n
0.23470,0.06041,n
0.95309,0.15075,p
0.34434,0.68893,p
0.35516,0.17643,p
0.65674,0.20890,p
0.27633,0.91457,n
0.16562,0.34316,n
0.45232,0.24520,p
0.16147,0.90302,n
0.73483,0.33157,p
0.84834,0.52456,p
0.28183,0.53144,n
0.76936,0.54916,p
0.89212,0.51472,n
0.07066,0.97620,n
0.86707,0.60979,p
0.27733,0.98053,n
0.23852,0.00950,p
0.65990,0.20900,p
0.57740,0.49154,p
0.38396,0.74732,n
0.09489,0.45278,p
0.65845,0.14444,n
0.30721,0.06521,p
0.51789,0.63992,p
0.08878,0.47801,n
0.93000,0.35293,n
0.93893,0.52519,p
0.22005,0.16235,p
0.69361,0.07113,n
0.81897,0.19570,p
0.81068,0.28090,p
0.75241,0.69565,n
0.96769,0.10285,p
0.55989,0.67525,n
0.72472,0.70922,p
0.40351,0.49396,n
0.40932,0.45141,n
0.87004,0.64449,p
0.78143,0.06474,p
0.22656,0.37951,n
0.61089,0.85787,n
0.34180,0.72186,n
0.71199,0.78850,n
0.50879,0.68687,p
0.05646,0.30658,n
0.52557,0.25698,p
0.01185,0.62347,n
0.33704,0.93240,n
0.59542,0.50223,n
0.76358,0.81000,n
0.90680,0.47435,p
0.29258,0.99571,n
0.42594,0.20604,n
0.79484,0.15278,p
0.15169,0.93977,n
0.83427,0.71244,p
0.42147,0.29970,p
0.81103,0.87658,p
0.33267,0.80141,n
0.77721,0.49848,p
0.12724,0.44475,n
0.32659,0.46617,n
0.82703,0.70549,p
0.32759,0.99721,n
0.75720,0.82461,n
0.94638,0.83928,n
0.21294,0.57565,p
0.43160,0.32181,p
0.61225,0.90156,n
0.81938,0.33408,p
0.23880,0.49421,n
0.14120,0.88786,n
0.47505,0.30007,p
0.85572,0.54690,p
0.06359,0.40315,n
0.47493,0.78222,n
0.70810,0.62407,p
0.33888,0.12303,p
0.44846,0.06548,p
0.81025,0.32192,p
0.63010,0.36008,p
0.26756,0.22606,p
0.37471,0.04265,p
0.12449,0.22508,n
0.56510,0.86806,n
0.36452,0.71137,n
0.34240,0.66679,n
0.64950,0.32424,p
0.07815,0.60362,n
0.16213,0.66806,p
0.98370,0.63374,p
0.29447,0.04707,p
0.34170,0.25680,p
0.12594,0.52600,n
0.86257,0.10018,p
0.48235,0.81153,n
0.40585,0.17813,p
0.46676,0.59416,n
0.90621,0.33640,p
0.07004,0.52262,n
0.59479,0.09577,p
0.04317,0.96831,n
0.71019,0.38986,p
0.66927,0.61212,n
0.35496,0.37679,n
0.37688,0.99732,n
0.20417,0.21861,n
0.30904,0.66966,n
0.83525,0.85612,n
0.33228,0.15885,p
0.41333,0.88728,p
0.97802,0.77965,p
0.19616,0.32942,n
0.81967,0.46441,p
0.56225,0.90334,n
0.38661,0.90988,n
0.14897,0.75037,n
0.45223,0.25958,p
0.10064,0.14782,p
0.21043,0.53480,n
0.38020,0.71486,p
0.25998,0.21673,p
0.73735,0.63019,p
0.80188,0.63478,p
0.10927,0.76796,n
0.90715,0.32341,p
0.72048,0.62157,p
0.26985,0.40530,n
0.79099,0.93102,n
0.87761,0.78799,n
0.16898,0.81504,n
0.04179,0.69118,n
0.30842,0.92316,n
0.10183,0.73610,n
0.15792,0.10847,p
0.44199,0.60234,n
0.37801,0.86333,n
0.50502,0.33030,p
0.11143,0.35279,n
0.51463,0.85002,n
0.19108,0.91542,n
0.10520,0.59102,n
0.04451,0.43538,n
0.22335,0.00566,p
0.48166,0.78119,n
0.03348,0.37289,n
0.26448,0.82043,n
0.61417,0.30040,p
0.66219,0.22255,p
0.73213,0.92919,n
0.36074,0.34535,p
0.02954,0.76938,n
0.59437,0.11579,n
0.69173,0.85420,n
0.06908,0.18064,n
0.77044,0.51937,p
0.33939,0.28718,p
0.86894,0.61744,p
0.62005,0.32163,p
0.24620,0.01773,p
0.79991,0.93750,p
0.76269,0.22836,p
0.29655,0.32340,n
0.54912,0.85383,n
0.06712,0.06696,p
0.16091,0.87578,n
0.83140,0.64625,p
0.89526,0.03259,p
0.78164,0.85983,n
0.77303,0.46695,p
0.38992,0.50981,n
0.18600,0.04990,p
0.08107,0.49589,n
0.52597,0.18479,p
0.61284,0.79721,n
0.37794,0.18187,p
0.65704,0.43026,p
0.63616,0.62365,n
0.03809,0.23362,n
0.20491,0.91725,n
0.31609,0.17922,p
0.11292,0.15578,n
0.98957,0.85002,n
0.61661,0.80232,n
0.61260,0.52043,p
0.36649,0.66637,n
0.97573,0.11220,p
0.10228,0.68774,p
0.77708,0.57576,p
0.26225,0.51704,n
0.17252,0.76704,n
0.91599,0.05528,p
0.11458,0.26227,p
0.66369,0.16700,n
0.80066,0.72983,n
0.74516,0.25924,p
0.39428,0.18286,p
0.41606,0.84575,p
0.21434,0.13958,n
0.14447,0.17535,n
0.85583,0.32071,p
0.30067,0.74329,n
0.74270,0.62222,p
0.73140,0.42097,p
0.56323,0.75928,n
0.18674,0.66381,n
0.07836,0.14873,n
0.37107,0.91311,n
0.85520,0.58069,p
0.47377,0.98596,n
0.69830,0.19382,n
0.53598,0.49290,p
0.99188,0.52955,p
0.49918,0.58609,n
0.67190,0.87395,n
0.93853,0.77554,p
0.45547,0.19529,p
0.00395,0.54637,n
0.98013,0.17943,n
0.61667,0.51039,p
0.72683,0.83209,n
0.38509,0.28516,p
0.36647,0.41736,n
0.31622,0.07617,n
0.80564,0.21851,p
0.94548,0.60184,p
0.91317,0.60538,p
0.93967,0.15964,p
0.38407,0.27778,p
0.98276,0.94534,n
0.44619,0.17459,p
0.35583,0.14488,p
0.70591,0.41028,n
0.81707,0.12483,p
0.03606,0.52532,n
0.18107,0.48215,n
0.75625,0.63531,p
0.95139,0.15936,p
0.93417,0.03740,p
0.37401,0.83546,p
0.24179,0.68441,p
0.29276,0.89203,n
0.96892,0.53829,p
0.32064,0.05238,p
0.74134,0.17059,p
0.12677,0.26288,n
0.44168,0.85581,n
0.16911,0.81575,n
0.25922,0.03023,p
0.66325,0.30392,p
0.84912,0.67921,p
0.94039,0.11859,n
0.99226,0.99555,p
0.90269,0.00103,p
0.43553,0.33978,p
0.98338,0.68357,p
0.56412,0.69889,n
0.45697,0.58244,n
0.16419,0.21151,n
0.47311,0.27277,p
0.03902,0.99159,p
0.65579,0.73623,n
0.69526,0.42560,p
0.02409,0.72332,n
0.79187,0.54497,p
0.82717,0.65336,p
0.19633,0.48779,n
0.59581,0.56401,n
0.16649,0.76257,n
0.77607,0.11380,p
0.80510,0.19027,p
0.14872,0.54517,n
0.12101,0.56900,n
0.92612,0.94875,n
0.06273,0.37051,n
0.48383,0.09987,p
0.68962,0.61470,p
0.55275,0.13621,p
0.60539,0.82908,n
0.62262,0.40748,p
0.02968,0.58058,n
0.78225,0.60481,p
0.47446,0.60779,n
0.68182,0.99670,n
0.37729,0.15457,n
0.91704,0.29220,p
0.96348,0.09809,p
0.51951,0.34064,p
0.07466,0.63450,n
0.70978,0.37481,p
0.88507,0.43579,n
0.74578,0.80968,p
0.87498,0.65269,n
0.82780,0.99854,n
0.58548,0.48209,p
0.52099,0.09416,p
0.31992,0.16042,p
0.86291,0.24659,p
0.33592,0.79299,n
0.67278,0.17140,p
0.19947,0.98702,n
0.92926,0.77914,p
