@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.60525,0.22283,p
0.58394,0.30792,p
0.55147,0.13871,p
0.61841,0.38331,n
0.27733,0.84085,n
0.57556,0.06744,p
0.58772,0.42706,p
0.78299,0.30101,p
0.40649,0.95680,p
0.41251,0.14522,p
0.16176,0.10451,p
0.47208,0.68875,n
0.64550,0.73299,n
0.07692,0.12713,n
0.38774,0.61757,n
0.47411,0.31052,p
0.84570,0.82051,n
0.89833,0.60809,p
0.13743,0.67431,n
0.28851,0.42171,p
0.22765,0.97878,n
0.60797,0.66500,p
0.49274,0.40488,n
0.97762,0.45778,p
0.79157,0.01051,p
0.45618,0.00642,p
0.47323,0.78533,n
0.50095,0.57784,n
0.12798,0.07608,p
0.79255,0.21117,p
0.76671,0.17456,p
0.70070,0.50548,p
0.65190,0.16852,p
0.24231,0.58599,n
0.69031,0.77468,p
0.15722,0.38837,n
0.17013,0.51398,n
0.67981,0.60007,p
0.84078,0.61267,p
0.65378,0.10535,p
0.14360,0.89626,n
0.12033,0.77446,n
0.16468,0.60325,n
0.28875,0.67606,p
0.19182,0.32382,n
0.98549,0.85062,n
0.98505,0.21015,p
0.80397,0.43087,p
0.76753,0.40852,p
0.01161,0.85847,p
0.96094,0.93978,n
0.45437,0.81171,n
0.44586,0.50162,n
0.49690,0.52113,n
0.33930,0.93364,n
0.24220,0.84844,p
0.64483,0.17147,p
0.50639,0.60021,n
0.38174,0.97683,n
0.79347,0.32202,p
0.55284,0.28718,n
0.87868,0.30311,p
0.18874,0.63786,n
0.59114,0.86488,n
0.49968,0.00949,p
0.13421,0.29083,n
0.80104,0.74862,n
0.19645,0.29992,n
0.31103,0.93508,n
0.06977,0.43341,n
0.25434,0.18262,n
0.88857,0.51733,p
0.11517,0.25404,p
0.86365,0.17053,p
0.12101,0.84656,n
0.41905,0.77960,p
0.36893,0.68531,n
0.59091,0.50318,n
0.01645,0.79910,n
0.90916,0.81996,p
0.95590,0.03847,p
0.35110,0.43566,n
0.69898,0.52633,p
0.43847,0.74642,n
0.66170,0.41804,p
0.40576,0.45249,n
0.13501,0.83923,n
0.61240,0.40433,p
0.25802,0.65246,n
0.35698,0.33039,p
0.08972,0.69730,n
0.84855,0.86476,n
0.67240,0.43026,p
0.09109,0.61544,p
0.21861,0.14831,n
0.76624,0.67160,p
0.65091,0.51728,n
0.36541,0.57158,n
0.08987,0.75757,n
0.49182,0.69870,n
0.98809,0.49179,p
0.02548,0.22104,n
0.14578,0.51355,n
0.24617,0.32259,n
0.35473,0.25895,p
0.32007,0.52085,n
0.39404,0.22918,p
0.63257,0.88052,n
0.36092,0.57385,n
0.18228,0.76848,n
0.47178,0.41614,p
0.71452,0.02973,p
0.64201,0.46224,p
0.08851,0.93180,n
0.35025,0.63523,n
0.96607,0.36802,p
0.65766,0.83626,n
0.26414,0.06138,p
0.07316,0.44538,n
0.65326,0.77578,n
0.74815,0.55163,n
0.04907,0.00932,p
0.75192,0.86157,n
0.44890,0.96553,n
0.60545,0.45900,p
0.50453,0.17174,p
0.75393,0.17948,p
0.51190,0.91027,n
0.13053,0.10161,p
0.42998,0.10020,p
0.76973,0.67263,p
0.62824,0.26986,p
0.80798,0.38606,p
0.17574,0.19501,n
0.94631,0.65609,p
0.79152,0.57467,p
0.06107,0.19796,n
0.54473,0.38035,p
0.30104,0.12701,p
0.11658,0.20684,n
0.88243,0.09676,p
0.44053,0.02734,p
0.27884,0.62509,p
0.78925,0.93998,n
0.64381,0.60327,n
0.88046,0.90271,n
0.88790,0.94553,n
0.07213,0.67462,p
0.25003,0.89889,n
0.88903,0.50232,p
0.45356,0.71603,p
0.41219,0.18742,p
0.32231,0.11089,p
0.26174,0.25158,p
0.14273,0.59387,n
0.91151,0.63947,p
0.88692,0.76990,p
0.83510,0.97187,n
0.49208,0.43892,p
0.21854,0.40379,n
0.80705,0.15602,p
0.55388,0.21425,n
0.27940,0.04208,p
0.02834,0.99318,n
0.11628,0.96495,n
0.51492,0.36234,p
0.04265,0.24816,n
0.12628,0.11170,p
0.15024,0.55950,n
0.11551,0.47474,n
0.55174,0.43739,p
0.16718,0.61006,n
0.59323,0.23842,p
0.46362,0.51510,p
0.84872,0.71418,p
0.48218,0.15593,p
0.14901,0.98431,n
0.80254,0.01101,p
0.55021,0.84048,n
0.42279,0.16205,p
0.03828,0.31476,n
0.67032,0.47491,p
0.99171,0.28508,p
0.84313,0.59210,p
0.01730,0.62862,n
0.56941,0.48575,p
0.31231,0.55219,n
0.90883,0.46511,p
0.81722,0.21460,p
0.07953,0.40269,n
0.75912,0.51880,p
0.08866,0.89691,n
0.28039,0.90260,n
0.12340,0.75778,n
0.20611,0.80388,n
0.02509,0.62251,n
0.04390,0.60348,n
0.02892,0.63831,n
0.21969,0.98966,n
0.69957,0.53900,p
0.11522,0.26367,n
0.33623,0.29955,p
0.01865,0.82197,n
0.71100,0.40626,n
0.61141,0.11073,p
0.20204,0.96740,n
0.74421,0.81882,n
0.55608,0.33832,p
0.57923,0.74591,n
0.59884,0.28370,n
0.79043,0.73051,p
0.94576,0.11702,n
0.29101,0.26412,p
0.61833,0.90055,p
0.70817,0.07343,n
0.31247,0.92507,n
0.68311,0.16369,p
0.32040,0.57505,n
0.48228,0.20843,p
0.16593,0.94243,p
0.37557,0.37656,n
0.41182,0.57285,p
0.64852,0.99542,n
0.03121,0.02424,p
0.60885,0.00254,p
0.19848,0.62198,n
0.75345,0.23937,p
0.21820,0.98846,n
0.10207,0.11492,n
0.21001,0.58514,n
0.47793,0.24640,p
0.93825,0.11680,p
0.78424,0.70579,p
0.24495,0.21962,p
0.98540,0.67363,p
0.28655,0.85396,p
0.84544,0.10251,p
0.90751,0.68346,p
0.22579,0.63959,p
0.00524,0.44883,n
0.91316,0.82528,n
0.77145,0.67867,p
0.59025,0.30921,p
0.43794,0.48287,n
0.72648,0.67769,n
0.98831,0.84481,n
0.57566,0.70008,n
0.21282,0.64652,n
0.21717,0.07922,p
0.65394,0.05073,p
0.21888,0.47336,n
0.05917,0.01938,p
0.36930,0.36859,n
0.79155,0.84892,n
0.32215,0.43659,n
0.46800,0.55173,n
0.71065,0.04322,p
0.95644,0.87704,n
0.63586,0.12204,p
0.56242,0.68501,n
0.64238,0.91166,n
0.35305,0.52751,n
0.58027,0.15979,p
0.00470,0.59414,n
0.84447,0.44492,p
0.05847,0.90542,n
0.79916,0.31575,p
0.54468,0.54228,n
0.95430,0.62200,p
0.10533,0.08240,p
0.46502,0.35489,p
0.74587,0.51668,p
0.89873,0.07368,n
0.87049,0.61397,p
0.46806,0.20156,n
0.72254,0.19030,p
0.58964,0.82578,n
0.94892,0.47848,p
0.19980,0.03831,p
0.15618,0.33086,n
0.79229,0.65280,p
0.03807,0.92347,n
0.78141,0.25333,n
0.07877,0.48412,n
0.69764,0.88351,n
0.11782,0.97766,n
0.95530,0.29446,p
0.25278,0.96760,n
0.56899,0.48527,p
0.72157,0.78713,n
0.48843,0.94388,n
0.18946,0.27775,n
0.57078,0.57923,n
0.31757,0.30667,p
0.92856,0.44598,p
0.81251,0.69343,p
0.87571,0.66232,p
0.52979,0.52446,n
0.71147,0.59759,p
0.19393,0.55453,n
0.56925,0.22818,p
0.99000,0.86871,n
0.43573,0.43364,n
0.25402,0.29459,n
0.61573,0.17483,p
0.21904,0.57388,n
0.69477,0.91652,n
0.95515,0.73543,p
0.07438,0.87599,n
0.58008,0.93854,n
0.44649,0.80879,n
0.67663,0.54020,p
0.53054,0.27467,p
0.78819,0.48415,p
0.18013,0.28087,n
0.49912,0.65418,n
0.01698,0.64870,n
0.32362,0.48317,n
0.14756,0.40736,n
0.96288,0.53983,p
0.54488,0.94946,n
0.78913,0.63014,p
0.10821,0.58397,n
0.77110,0.11659,p
0.42023,0.71867,n
0.68963,0.24112,p
0.49223,0.86724,n
0.63002,0.46516,n
0.85198,0.96311,n
0.74386,0.41480,p
0.07948,0.66927,n
0.67668,0.44619,p
0.25616,0.70680,n
0.09087,0.23244,n
0.01237,0.87391,n
0.25015,0.27657,p
0.74806,0.89896,n
0.48850,0.76702,n
0.19258,0.76681,p
0.55652,0.25561,p
0.71879,0.52842,p
0.39805,0.18595,p
0.37003,0.16105,p
0.10246,0.84582,p
0.24849,0.44759,n
0.78760,0.09591,p
0.42768,0.94946,n
0.39576,0.31092,p
0.36972,0.53855,n
0.93898,0.61918,p
0.46953,0.43021,p
0.76747,0.48793,p
0.77344,0.75083,n
0.92702,0.66339,p
0.88907,0.44686,n
0.53454,0.90238,n
0.32862,0.30299,p
0.18305,0.13068,p
0.94215,0.86171,n
0.57912,0.66901,n
0.49968,0.32320,p
0.51115,0.99932,n
0.90840,0.79014,n
0.83776,0.62136,n
0.69492,0.77976,n
0.52093,0.57652,n
0.13800,0.93000,n
0.61100,0.64678,p
0.54387,0.01952,p
0.80596,0.68096,p
0.42012,0.38007,p
0.91428,0.80414,n
0.94759,0.34094,p
0.15270,0.81781,n
0.08427,0.75871,n
0.06592,0.17693,p
0.15287,0.60518,n
0.92493,0.76626,p
0.04265,0.96464,n
0.97470,0.92281,n
0.09610,0.56956,n
0.51356,0.48829,p
0.55743,0.52815,p
0.77970,0.61064,p
0.64680,0.71215,n
0.81310,0.97876,n
0.64007,0.86395,p
0.42787,0.57925,n
0.48695,0.28245,p
0.04761,0.12447,n
0.86192,0.44059,p
0.59831,0.30850,n
0.74924,0.59224,p
0.04356,0.23504,n
0.07801,0.49643,n
0.37427,0.15447,p
0.23499,0.37802,n
0.61401,0.28187,p
0.15651,0.62631,n
0.59126,0.73179,n
0.99822,0.22424,p
0.48347,0.29688,n
0.74308,0.35638,p
0.98386,0.73460,p
0.82456,0.13648,p
0.37293,0.03234,p
0.84631,0.97549,n
0.52914,0.41927,p
0.15938,0.94325,n
0.06262,0.57634,n
0.32848,0.33331,n
0.23764,0.83805,n
0.39760,0.28569,p
0.19026,0.10396,p
0.30181,0.10602,p
0.69235,0.71736,n
0.75440,0.13470,p
0.75399,0.83904,n
0.15213,0.35120,n
0.05508,0.93223,n
0.96815,0.96851,n
0.46355,0.30188,p
0.09870,0.53685,n
0.38972,0.02437,p
0.31790,0.11957,p
0.99572,0.32503,p
0.94966,0.57189,p
0.24550,0.85472,n
0.05981,0.43811,n
0.55910,0.74114,n
0.80539,0.33203,p
0.90587,0.37994,n
0.88615,0.88660,n
0.96094,0.39750,p
0.38658,0.57288,n
0.17155,0.52093,n
0.72068,0.85839,n
0.69297,0.29839,p
0.93956,0.82142,n
0.86315,0.42514,p
0.99833,0.93609,n
0.23866,0.17877,n
0.69449,0.43608,p
0.94249,0.67823,p
0.53184,0.47534,p
0.59611,0.03768,p
0.48443,0.84107,n
0.06449,0.01737,p
0.57351,0.91419,n
0.15138,0.04885,p
0.23789,0.19152,p
0.40014,0.99032,n
0.05971,0.00812,p
0.46546,0.49617,n
0.23031,0.15498,p
0.55793,0.59351,n
0.78670,0.44776,p
0.44818,0.61650,n
0.43386,0.37703,p
0.45332,0.45822,n
0.95536,0.24773,p
0.35877,0.94196,n
0.93829,0.44822,p
0.54406,0.60162,n
0.44149,0.41969,p
0.92884,0.43348,p
0.68760,0.47293,p
0.32134,0.88419,n
0.38619,0.16805,p
0.48560,0.39327,p
0.79967,0.78329,n
0.17371,0.04915,p
0.51491,0.38922,p
0.45658,0.21744,p
0.66584,0.19107,p
0.59877,0.34496,p
0.28242,0.67848,n
0.27987,0.97486,n
0.12932,0.01286,p
0.38267,0.42891,p
0.47454,0.87204,n
0.92072,0.72501,p
0.13845,0.27293,n
0.35197,0.84690,n
0.09993,0.78481,n
0.83511,0.19256,p
0.86010,0.98121,n
0.04439,0.77352,n
0.39891,0.39703,n
0.64491,0.25978,p
0.98368,0.40349,p
0.19573,0.57804,p
0.57108,0.65111,p
0.74631,0.19260,p
0.37435,0.38966,n
0.70583,0.20119,p
0.75378,0.61142,p
0.72867,0.44850,p
0.73477,0.44535,p
0.01227,0.62450,n
0.32670,0.96252,n
0.57269,0.68613,n
0.39709,0.67940,n
0.89876,0.30628,p
0.26665,0.08918,p
0.83636,0.05400,p
0.53226,0.60285,n
0.39156,0.84399,n
0.84294,0.44353,p
0.99680,0.88571,p
0.96897,0.58412,p
0.82294,0.06580,p
0.12116,0.71512,n
0.75051,0.99648,n
0.38359,0.59398,n
0.46351,0.01901,p
0.06368,0.12255,n
0.68616,0.51175,p
0.97286,0.16343,p
0.44162,0.66066,n
0.35319,0.60279,p
0.94549,0.30003,p
0.84058,0.53754,p
0.87889,0.75723,p
0.60997,0.94637,n
0.49158,0.75585,n
0.02619,0.78033,n
0.44968,0.72527,n
0.39455,0.63458,n
0.86761,0.76651,n
0.59842,0.29675,p
0.23167,0.03179,n
0.63988,0.23164,p
0.70055,0.28861,p
0.87209,0.56839,p
0.71979,0.48255,p
0.42220,0.38615,p
0.75401,0.52403,n
0.36862,0.42771,n
0.69175,0.51608,p
0.58824,0.07114,n
0.68960,0.88339,n
0.84432,0.98717,n
0.70181,0.86699,n
0.55855,0.14328,p
0.41328,0.62627,n
0.01834,0.53277,p
0.78654,0.38323,p
0.16705,0.04268,p
0.17277,0.73129,n
0.22152,0.79955,n
0.92481,0.99546,n
0.50370,0.02431,p
0.77840,0.57819,p
0.71117,0.82037,p
0.15213,0.50569,n
0.93962,0.44954,p
0.25661,0.04177,p
0.66874,0.55737,n
0.39050,0.07352,p
0.44074,0.16903,p
0.71537,0.77021,n
0.60421,0.43273,p
0.32759,0.47686,n
0.83846,0.81365,n
0.26730,0.31867,n
0.05851,0.29044,n
0.26566,0.41816,n
0.64413,0.89615,n
0.52011,0.38429,p
0.37277,0.53972,n
0.42294,0.46908,n
0.78226,0.74218,n
0.01480,0.33770,p
0.64594,0.03240,p
0.17397,0.95266,n
0.09196,0.33334,n
0.03167,0.16700,n
0.24774,0.38125,n
0.18261,0.00189,p
0.24651,0.19108,p
0.99779,0.24602,p
0.46001,0.37957,p
0.61689,0.50921,p
0.70929,0.86582,p
0.20498,0.70292,n
0.98546,0.40594,p
0.94716,0.95982,n
0.90406,0.12437,p
0.92102,0.11518,p
0.47925,0.94205,n
0.37078,0.09631,p
0.18400,0.32803,n
0.05150,0.44092,n
0.21907,0.21429,n
0.57033,0.55852,n
0.23444,0.13119,p
0.66662,0.98270,n
0.22492,0.67639,n
0.66606,0.58840,p
0.02223,0.03314,p
0.65198,0.40838,p
0.93472,0.23663,p
0.63643,0.80177,n
0.80003,0.38345,p
0.77053,0.16695,p
0.53336,0.02149,p
0.80752,0.79845,n
0.46755,0.13566,p
0.54170,0.81191,n
0.53958,0.16190,p
0.43041,0.08363,p
0.74159,0.07423,p
0.71084,0.82857,n
0.64355,0.55507,p
0.59462,0.13173,p
0.52562,0.39134,p
0.10531,0.07764,p
0.62179,0.56954,p
0.80814,0.06523,p
0.87028,0.86503,n
0.36919,0.59652,n
0.68799,0.27003,p
0.97694,0.53762,p
0.09369,0.86765,n
0.96644,0.12484,p
0.69293,0.72964,n
0.53762,0.60048,n
0.31510,0.63930,n
0.27329,0.06472,p
0.55625,0.41239,p
0.76059,0.19735,p
0.70270,0.26211,p
0.64807,0.24169,p
0.67025,0.12534,p
0.18889,0.10690,p
0.45059,0.63373,n
0.13542,0.57593,n
0.37231,0.29868,n
0.31594,0.06367,p
0.16413,0.92652,p
0.27090,0.49202,n
0.94206,0.99923,n
0.24136,0.61291,n
0.57633,0.74980,n
0.75442,0.43014,p
0.50877,0.17224,p
0.65371,0.55035,p
0.71753,0.02441,p
0.70421,0.18123,p
0.51224,0.31940,p
0.38585,0.95402,n
0.50790,0.06770,p
0.85170,0.73586,p
0.44019,0.96036,n
0.54742,0.79710,n
0.90118,0.61511,p
0.86283,0.45666,n
0.59347,0.66777,n
0.14143,0.45818,n
0.61113,0.34921,p
0.92309,0.93592,n
0.15770,0.92331,n
0.45938,0.19306,p
0.00673,0.28659,n
0.94683,0.28346,p
0.72775,0.86605,p
0.96789,0.05656,p
0.51217,0.35739,p
0.81549,0.84881,n
0.80232,0.84349,n
0.96200,0.09099,p
0.41121,0.91180,n
0.54723,0.34711,p
0.47901,0.69424,n
0.74068,0.07281,p
0.35341,0.54164,p
0.92115,0.18443,p
0.02827,0.97086,n
0.21670,0.30394,n
0.10594,0.69270,n
0.54088,0.93241,n
0.65842,0.84430,n
0.24934,0.79095,n
0.65561,0.68925,n
0.36981,0.06206,p
0.98702,0.39246,p
0.45447,0.66255,n
0.64438,0.34866,n
0.27599,0.96721,n
0.05776,0.33962,p
0.91988,0.82512,n
0.75741,0.64169,p
0.13730,0.91033,n
0.24297,0.46043,n
0.35935,0.86206,n
0.45267,0.71211,n
0.49875,0.15229,p
0.32126,0.38958,p
0.78143,0.68661,p
0.26887,0.10235,p
0.27990,0.63627,n
0.56897,0.16137,p
0.07917,0.65985,n
0.55416,0.48361,p
0.77781,0.15322,n
0.51242,0.43432,p
0.09879,0.20569,n
0.03901,0.48805,n
0.87028,0.42328,p
0.57907,0.86765,n
0.26189,0.74577,n
0.40952,0.49807,p
0.06224,0.65055,n
0.75238,0.16970,p
0.28029,0.85570,n
0.67376,0.87791,p
0.83572,0.97596,n
0.69050,0.17349,p
0.14175,0.42779,n
0.61445,0.45210,p
0.67111,0.54690,p
0.40834,0.78059,n
0.81701,0.02039,p
0.24106,0.03560,p
0.11600,0.99207,n
0.94810,0.81380,n
0.64439,0.18939,p
0.51811,0.18404,p
0.22436,0.46735,n
0.72978,0.66604,p
0.60190,0.25759,p
0.75046,0.22892,p
0.84989,0.12336,p
0.63362,0.06230,p
0.07428,0.36708,n
0.94899,0.61560,p
0.86079,0.35083,p
0.59776,0.98185,n
0.91382,0.63169,p
0.90500,0.29340,p
0.42462,0.06062,p
0.14849,0.61049,n
0.69432,0.03740,p
0.99321,0.07746,p
0.15891,0.23029,p
0.92822,0.61887,p
0.05982,0.20200,n
0.72180,0.65565,p
0.88714,0.34399,p
0.84769,0.06950,n
0.92507,0.92634,n
0.10420,0.55336,n
0.94026,0.47390,p
0.90669,0.50087,n
0.05808,0.48492,n
0.11140,0.04724,p
0.24301,0.87271,n
0.27645,0.29983,n
0.17362,0.72841,n
0.06126,0.99311,n
0.84070,0.43424,p
0.11747,0.53157,p
0.05436,0.97283,n
0.39611,0.55614,n
0.12207,0.27305,n
0.22126,0.41453,n
0.66974,0.05549,p
0.90270,0.61632,p
0.83533,0.40457,p
0.28762,0.70887,n
0.77597,0.89041,n
0.44092,0.28787,p
0.87743,0.78750,n
0.95315,0.43222,p
0.70124,0.22301,p
0.89730,0.88072,n
0.13389,0.66357,p
0.91067,0.06005,p
0.77393,0.20540,p
0.05894,0.27748,n
0.25215,0.78496,n
0.55953,0.82221,p
0.55284,0.00144,p
0.20042,0.64480,n
0.61672,0.11244,p
0.87866,0.32770,p
0.81297,0.47366,p
0.40445,0.49805,n
0.05100,0.30974,n
0.87892,0.87518,n
0.21884,0.31568,n
0.26667,0.33075,n
0.88025,0.83432,n
0.93605,0.67961,p
0.79739,0.50070,p
0.76169,0.06195,p
0.92254,0.66255,p
0.54337,0.74111,n
0.84331,0.27640,p
0.28402,0.98294,n
0.08721,0.00145,p
0.92471,0.84043,n
0.20325,0.35666,n
0.34514,0.88944,n
0.64751,0.91843,n
0.45678,0.81987,n
0.36741,0.48397,n
0.70938,0.10629,p
0.31522,0.13453,p
0.99455,0.73131,p
0.72854,0.88891,n
0.66193,0.99739,n
0.35020,0.95992,n
0.31222,0.98554,n
0.76828,0.79069,n
0.31322,0.14841,p
0.45947,0.61527,n
0.12084,0.80448,n
0.34462,0.21089,p
0.69303,0.18506,p
0.93366,0.42611,p
0.99435,0.96594,n
0.26289,0.73698,n
0.80544,0.26479,p
0.94084,0.75288,p
0.63949,0.05541,p
0.88056,0.15049,p
0.77808,0.61434,p
0.14205,0.27608,n
0.30451,0.77888,n
0.18294,0.19265,n
0.87271,0.82208,n
0.34396,0.28738,p
0.72130,0.86210,n
0.42791,0.33464,p
0.84459,0.70932,p
0.62621,0.72039,n
0.69831,0.86926,n
0.04329,0.10897,n
0.47940,0.34475,p
0.13812,0.35814,n
0.35649,0.72595,n
0.56082,0.31586,p
0.60189,0.35634,p
0.65938,0.78322,n
0.01765,0.63920,n
0.34019,0.30363,p
0.52103,0.31915,n
0.11351,0.64865,p
0.91343,0.07038,p
0.23354,0.99118,p
0.63326,0.72942,n
0.87227,0.64681,p
0.97174,0.36403,p
0.14413,0.99499,n
0.28860,0.11242,p
0.05434,0.91578,n
0.90513,0.90311,n
0.16090,0.26874,p
0.61626,0.78697,n
0.58918,0.07165,p
0.15777,0.38744,n
0.23991,0.75455,n
0.20979,0.87462,n
0.43275,0.50916,n
0.42818,0.97528,p
0.25935,0.72904,n
0.55352,0.05924,p
0.71469,0.09066,p
0.04104,0.97029,p
0.13492,0.30830,n
0.30635,0.39380,n
0.54873,0.18104,p
0.26427,0.73188,n
0.66580,0.01889,n
0.40208,0.59708,n
0.49131,0.88159,n
0.06719,0.57540,n
0.75772,0.49078,p
0.41143,0.26063,p
0.11401,0.86594,n
0.81188,0.46764,p
0.68692,0.48629,p
0.09162,0.31307,n
0.87548,0.06502,p
0.55544,0.29864,p
0.19679,0.83165,n
0.49952,0.64500,n
0.38212,0.23155,p
0.84145,0.37686,n
0.08873,0.23260,p
0.29811,0.51439,n
0.77138,0.33529,p
0.87953,0.29812,p
0.72960,0.85911,n
0.02672,0.74974,p
0.46178,0.47238,n
0.38112,0.70443,n
0.64585,0.01662,p
0.38248,0.74349,n
0.28973,0.58108,n
0.34983,0.45270,n
0.66801,0.42244,p
0.32084,0.04905,p
0.72967,0.99502,n
0.30264,0.67752,n
0.74352,0.43805,p
0.58419,0.08486,p
0.55266,0.02100,p
0.76648,0.09440,p
0.31857,0.81836,n
0.04920,0.89332,n
0.07319,0.03994,p
0.97286,0.14580,p
0.88064,0.20220,p
0.73766,0.67357,n
0.81900,0.16436,p
0.22057,0.19540,p
0.70332,0.80588,p
0.74718,0.43301,p
0.73019,0.39646,p
0.14207,0.95685,n
0.76338,0.50135,p
0.91288,0.26837,p
0.31508,0.73960,n
0.02240,0.13431,n
0.69726,0.04617,p
0.00191,0.60252,n
0.22497,0.75557,n
0.22781,0.02517,p
0.84667,0.00145,p
0.48887,0.76973,n
0.39661,0.41702,n
0.71211,0.49392,p
0.25394,0.85746,n
0.61035,0.45677,p
0.00456,0.79302,n
0.14406,0.83119,n
0.47248,0.25610,p
0.73094,0.27057,p
0.07612,0.14811,n
0.80027,0.24110,p
0.25457,0.92728,n
0.55917,0.72823,n
0.85257,0.73267,n
0.71365,0.20958,p
0.22169,0.88534,n
0.56164,0.39059,n
0.95796,0.24264,p
0.03188,0.70587,n
0.29198,0.64080,n
0.37951,0.28557,p
0.71661,0.70634,n
0.06261,0.53599,n
0.59197,0.79524,n
0.64713,0.68809,n
0.45384,0.02226,p
0.90943,0.86780,p
0.37187,0.68503,n
0.81146,0.55594,p
0.58127,0.74372,n
0.65706,0.97468,n
0.37202,0.36531,n
0.59102,0.37188,p
0.54966,0.66418,n
0.96650,0.02657,p
0.89010,0.03172,p
0.25752,0.59931,n
0.94297,0.42258,n
0.46323,0.84950,n
0.39486,0.63894,n
0.91456,0.09202,n
0.44547,0.05084,p
0.54328,0.02601,p
0.62687,0.50070,p
0.30345,0.58285,p
0.91580,0.80408,n
0.76921,0.99671,n
0.25955,0.98879,n
0.42388,0.92370,n
0.36017,0.01901,p
0.45391,0.01968,p
0.57494,0.06431,p
0.59086,0.96302,n
0.14806,0.28773,n
0.23183,0.48124,n
0.02721,0.40598,n
0.30005,0.21627,p
0.93955,0.16515,p
0.70009,0.84719,n
0.46463,0.10677,p
0.96280,0.83412,n
0.85097,0.63200,p
0.05539,0.89199,n
0.51347,0.87975,n
0.00638,0.84934,n
0.65978,0.32999,p
0.80652,0.48791,p
0.82326,0.22197,p
0.68710,0.75803,n
0.29165,0.48393,p
0.47581,0.29582,p
0.03074,0.60924,n
0.05427,0.02996,p
0.60786,0.16701,p
0.08913,0.07588,p
0.05809,0.06617,p
0.27319,0.59825,n
0.60392,0.89661,n
0.26202,0.45056,n
0.34576,0.88409,n
0.49332,0.62657,n
0.86605,0.12831,p
0.76668,0.02403,p
0.59940,0.41225,n
0.94447,0.55926,p
0.83956,0.65885,p
0.54985,0.19065,p
0.92905,0.87361,n
0.96779,0.33622,p
0.05657,0.66463,n
0.99040,0.04819,p
0.16885,0.25005,n
0.02301,0.08891,n
0.03964,0.77838,n
0.14102,0.23902,n
0.72563,0.84509,n
0.09487,0.91855,n
0.66479,0.55382,p
0.33072,0.66029,n
0.07455,0.59583,n
0.66745,0.05999,p
0.83133,0.01710,p
0.00081,0.68230,n
0.06277,0.57569,p
0.78167,0.10924,p
0.55303,0.61370,n
0.77474,0.11181,n
0.25235,0.66532,n
0.62400,0.65100,n
0.99254,0.02046,p
0.84356,0.99975,n
0.15568,0.23634,n
0.92148,0.34703,p
0.20223,0.11657,p
0.10846,0.17074,n
0.49713,0.88669,p
0.11379,0.47172,n
0.69553,0.73800,n
0.29518,0.61476,n
0.70316,0.60644,p
0.71671,0.85492,n
0.42799,0.10477,p
0.50772,0.84662,n
0.64619,0.29628,p
0.59095,0.61223,n
0.60708,0.97288,n
0.79271,0.88132,n
0.20530,0.05845,n
0.29857,0.88934,n
0.82844,0.76615,n
0.11150,0.89217,n
0.25661,0.72834,n
0.76332,0.25623,p
0.92562,0.78311,p
0.51170,0.22704,p
0.12391,0.17210,n
0.77987,0.46146,p
0.50355,0.68594,n
0.63779,0.96943,n
0.24669,0.79802,p
0.27050,0.13471,p
0.59712,0.34998,p
0.41410,0.18055,p
0.42364,0.68958,n
0.38571,0.86383,n
0.57652,0.89693,n
0.93720,0.58299,p
0.36571,0.33306,p
0.92482,0.05542,p
0.31769,0.00414,p
0.43714,0.74741,n
0.99431,0.84368,n
0.81257,0.20197,n
0.63047,0.88437,n
0.86432,0.40141,p
0.94798,0.35798,p
0.21042,0.28125,n
0.49637,0.62154,n
0.37570,0.35276,p
0.20652,0.74742,n
0.01230,0.32426,n
0.89658,0.70393,p
0.46200,0.05364,p
0.20847,0.36595,n
0.76618,0.14077,p
0.78544,0.42355,p
0.10985,0.38051,n
0.69385,0.70827,n
0.85149,0.16055,p
0.68328,0.93050,n
0.89597,0.71236,p
0.91063,0.76060,p
0.86842,0.87370,n
0.80242,0.37860,p
0.63865,0.82485,n
0.72889,0.99396,n
0.76753,0.30997,p
0.90206,0.13170,p
0.66872,0.36504,p
0.50522,0.61247,n
0.81413,0.39776,p
0.21527,0.48249,p
0.34044,0.31212,p
0.22400,0.56372,n
0.80361,0.44564,p
0.83744,0.65835,p
0.43105,0.76694,n
0.93636,0.24839,p
0.47736,0.82893,n
0.39533,0.37912,p
0.29731,0.58831,n
0.86579,0.74810,p
0.47999,0.05341,p
0.03455,0.71305,n
0.69006,0.10234,p
0.09137,0.67642,p
0.53629,0.67932,n
0.39525,0.91863,n
0.53558,0.47533,p
0.95393,0.57008,p
0.59130,0.43512,p
0.43991,0.40989,p
0.44559,0.59131,n
0.22073,0.26857,n
0.10394,0.45524,n
0.30796,0.17845,p
0.46288,0.72447,p
0.10462,0.16334,n
0.89728,0.43330,p
0.30041,0.18918,p
0.93716,0.58219,p
0.47561,0.50864,n
0.99978,0.58829,p
0.81470,0.09535,p
0.64912,0.55439,p
0.34526,0.10570,p
0.29807,0.79872,p
0.05274,0.06793,n
0.99293,0.46869,p
0.32686,0.74825,n
0.03999,0.47739,p
0.28941,0.26689,p
0.19340,0.51959,n
0.29847,0.08915,p
0.61853,0.40104,p
0.57054,0.50847,p
0.61622,0.60686,n
0.76613,0.68325,p
0.26820,0.71303,n
0.78216,0.57345,p
0.88764,0.40225,p
